feature,importance,project,model
VCC_f17_sum_paren,0.0125946505,ndpi/cross_project/exclude_target,XGBoost
VCC_f18_nb_added_bool,0.012769012,ndpi/cross_project/exclude_target,XGBoost
VCC_f19_nb_removed_bool,0.014414233,ndpi/cross_project/exclude_target,XGBoost
VCC_f1_sum_file_change,0.012119857,ndpi/cross_project/exclude_target,XGBoost
VCC_f20_diff_bool,0.010519536,ndpi/cross_project/exclude_target,XGBoost
VCC_f21_sum_bool,0.013231067,ndpi/cross_project/exclude_target,XGBoost
VCC_f22_nb_added_assignement,0.012668088,ndpi/cross_project/exclude_target,XGBoost
VCC_f23_nb_removed_assignement,0.011517289,ndpi/cross_project/exclude_target,XGBoost
VCC_f24_diff_assignement,0.012126817,ndpi/cross_project/exclude_target,XGBoost
VCC_f25_sum_assignement,0.015159259,ndpi/cross_project/exclude_target,XGBoost
VCC_f26_nb_added_function,0.012147357,ndpi/cross_project/exclude_target,XGBoost
VCC_f27_nb_removed_function,0.011887936,ndpi/cross_project/exclude_target,XGBoost
VCC_f28_diff_function,0.010476971,ndpi/cross_project/exclude_target,XGBoost
VCC_f29_sum_function,0.012836,ndpi/cross_project/exclude_target,XGBoost
VCC_f2_nb_added_loop,0.02149729,ndpi/cross_project/exclude_target,XGBoost
VCC_f3_nb_removed_loop,0.014329362,ndpi/cross_project/exclude_target,XGBoost
VCC_f4_diff_loop,0.014176448,ndpi/cross_project/exclude_target,XGBoost
VCC_f5_sum_loop,0.01622116,ndpi/cross_project/exclude_target,XGBoost
VCC_f6_nb_added_if,0.02693174,ndpi/cross_project/exclude_target,XGBoost
VCC_f7_nb_removed_if,0.01378353,ndpi/cross_project/exclude_target,XGBoost
VCC_f8_diff_if,0.015470483,ndpi/cross_project/exclude_target,XGBoost
VCC_f9_sum_if,0.023858838,ndpi/cross_project/exclude_target,XGBoost
VCC_s10_nb_removed_INTMAX,0.00021752737,ndpi/cross_project/exclude_target,XGBoost
VCC_s11_nb_added_goto,0.019491546,ndpi/cross_project/exclude_target,XGBoost
VCC_s12_nb_removed_goto,0.013478582,ndpi/cross_project/exclude_target,XGBoost
VCC_s13_nb_added_define,0.011637797,ndpi/cross_project/exclude_target,XGBoost
VCC_s14_nb_removed_define,0.010608973,ndpi/cross_project/exclude_target,XGBoost
VCC_s15_nb_added_struct,0.010788151,ndpi/cross_project/exclude_target,XGBoost
VCC_s16_nb_removed_struct,0.008644715,ndpi/cross_project/exclude_target,XGBoost
VCC_s17_diff_struct,0.011977235,ndpi/cross_project/exclude_target,XGBoost
VCC_s18_sum_struct,0.010847089,ndpi/cross_project/exclude_target,XGBoost
VCC_s19_nb_added_offset,0.010747435,ndpi/cross_project/exclude_target,XGBoost
VCC_s1_nb_added_sizeof,0.014857336,ndpi/cross_project/exclude_target,XGBoost
VCC_s20_nb_removed_offset,0.008870992,ndpi/cross_project/exclude_target,XGBoost
VCC_s21_nb_added_void,0.012025551,ndpi/cross_project/exclude_target,XGBoost
VCC_s22_nb_removed_void,0.012943148,ndpi/cross_project/exclude_target,XGBoost
VCC_s23_diff_void,0.011926632,ndpi/cross_project/exclude_target,XGBoost
VCC_s24_sum_void,0.0143218525,ndpi/cross_project/exclude_target,XGBoost
VCC_s2_nb_removed_sizeof,0.011250601,ndpi/cross_project/exclude_target,XGBoost
VCC_s3_diff_sizeof,0.012086078,ndpi/cross_project/exclude_target,XGBoost
VCC_s4_sum_sizeof,0.01374414,ndpi/cross_project/exclude_target,XGBoost
VCC_s5_nb_added_continue,0.01557893,ndpi/cross_project/exclude_target,XGBoost
VCC_s6_nb_removed_continue,0.011361578,ndpi/cross_project/exclude_target,XGBoost
VCC_s7_nb_added_break,0.014371947,ndpi/cross_project/exclude_target,XGBoost
VCC_s8_nb_removed_break,0.012755911,ndpi/cross_project/exclude_target,XGBoost
VCC_s9_nb_added_INTMAX,0.0011975158,ndpi/cross_project/exclude_target,XGBoost
VCC_w1,0.011508583,ndpi/cross_project/exclude_target,XGBoost
VCC_w10,0.011569083,ndpi/cross_project/exclude_target,XGBoost
VCC_w2,0.011978498,ndpi/cross_project/exclude_target,XGBoost
VCC_w3,0.011099325,ndpi/cross_project/exclude_target,XGBoost
VCC_w4,0.01367707,ndpi/cross_project/exclude_target,XGBoost
VCC_w5,0.013181173,ndpi/cross_project/exclude_target,XGBoost
VCC_w6,0.013869385,ndpi/cross_project/exclude_target,XGBoost
VCC_w7,0.014216943,ndpi/cross_project/exclude_target,XGBoost
VCC_w8,0.014981582,ndpi/cross_project/exclude_target,XGBoost
VCC_w9,0.010862234,ndpi/cross_project/exclude_target,XGBoost
patch_coverage_recalculated,0.037824996,ndpi/cross_project/exclude_target,XGBoost
project_total_branch_percent,0.012347759,ndpi/cross_project/exclude_target,XGBoost
project_total_branch_percent_delta,0.014748726,ndpi/cross_project/exclude_target,XGBoost
project_total_function_percent,0.014559631,ndpi/cross_project/exclude_target,XGBoost
project_total_function_percent_delta,0.014844952,ndpi/cross_project/exclude_target,XGBoost
project_total_instantiation_percent,0.013689111,ndpi/cross_project/exclude_target,XGBoost
project_total_instantiation_percent_delta,0.015592604,ndpi/cross_project/exclude_target,XGBoost
project_total_line_percent,0.0151708,ndpi/cross_project/exclude_target,XGBoost
project_total_line_percent_delta,0.01523172,ndpi/cross_project/exclude_target,XGBoost
project_total_region_percent,0.016001945,ndpi/cross_project/exclude_target,XGBoost
project_total_region_percent_delta,0.017564652,ndpi/cross_project/exclude_target,XGBoost
VCC_f10_nb_added_line,0.013569056,openthread/cross_project/exclude_target,XGBoost
VCC_f11_nb_removed_line,0.011389237,openthread/cross_project/exclude_target,XGBoost
VCC_f12_diff_line,0.012397029,openthread/cross_project/exclude_target,XGBoost
VCC_f13_sum_line,0.012056412,openthread/cross_project/exclude_target,XGBoost
VCC_f14_nb_added_paren,0.014700457,openthread/cross_project/exclude_target,XGBoost
VCC_f15_nb_removed_paren,0.010892426,openthread/cross_project/exclude_target,XGBoost
VCC_f16_diff_paren,0.014130644,openthread/cross_project/exclude_target,XGBoost
VCC_f17_sum_paren,0.013944884,openthread/cross_project/exclude_target,XGBoost
VCC_f18_nb_added_bool,0.015848052,openthread/cross_project/exclude_target,XGBoost
VCC_f19_nb_removed_bool,0.012257245,openthread/cross_project/exclude_target,XGBoost
VCC_f1_sum_file_change,0.0117591275,openthread/cross_project/exclude_target,XGBoost
VCC_f20_diff_bool,0.011856184,openthread/cross_project/exclude_target,XGBoost
VCC_f21_sum_bool,0.013015766,openthread/cross_project/exclude_target,XGBoost
VCC_f22_nb_added_assignement,0.014970019,openthread/cross_project/exclude_target,XGBoost
VCC_f23_nb_removed_assignement,0.011002574,openthread/cross_project/exclude_target,XGBoost
VCC_f24_diff_assignement,0.013204183,openthread/cross_project/exclude_target,XGBoost
VCC_f25_sum_assignement,0.01625511,openthread/cross_project/exclude_target,XGBoost
VCC_f26_nb_added_function,0.012859041,openthread/cross_project/exclude_target,XGBoost
VCC_f27_nb_removed_function,0.01147974,openthread/cross_project/exclude_target,XGBoost
VCC_f28_diff_function,0.010817119,openthread/cross_project/exclude_target,XGBoost
VCC_f29_sum_function,0.014414802,openthread/cross_project/exclude_target,XGBoost
VCC_f2_nb_added_loop,0.015184858,openthread/cross_project/exclude_target,XGBoost
VCC_f3_nb_removed_loop,0.014162537,openthread/cross_project/exclude_target,XGBoost
VCC_f4_diff_loop,0.013046792,openthread/cross_project/exclude_target,XGBoost
VCC_f5_sum_loop,0.016752573,openthread/cross_project/exclude_target,XGBoost
VCC_f6_nb_added_if,0.019270293,openthread/cross_project/exclude_target,XGBoost
VCC_f7_nb_removed_if,0.011601819,openthread/cross_project/exclude_target,XGBoost
VCC_f8_diff_if,0.015599069,openthread/cross_project/exclude_target,XGBoost
VCC_f9_sum_if,0.015551495,openthread/cross_project/exclude_target,XGBoost
VCC_s10_nb_removed_INTMAX,0.0012670532,openthread/cross_project/exclude_target,XGBoost
VCC_s11_nb_added_goto,0.014885464,openthread/cross_project/exclude_target,XGBoost
VCC_s12_nb_removed_goto,0.010991234,openthread/cross_project/exclude_target,XGBoost
VCC_s13_nb_added_define,0.010922228,openthread/cross_project/exclude_target,XGBoost
VCC_s14_nb_removed_define,0.010378492,openthread/cross_project/exclude_target,XGBoost
VCC_s15_nb_added_struct,0.010747739,openthread/cross_project/exclude_target,XGBoost
VCC_s16_nb_removed_struct,0.008889203,openthread/cross_project/exclude_target,XGBoost
VCC_s17_diff_struct,0.010416105,openthread/cross_project/exclude_target,XGBoost
VCC_s18_sum_struct,0.01083351,openthread/cross_project/exclude_target,XGBoost
VCC_s19_nb_added_offset,0.012288355,openthread/cross_project/exclude_target,XGBoost
VCC_s1_nb_added_sizeof,0.022451997,openthread/cross_project/exclude_target,XGBoost
VCC_s20_nb_removed_offset,0.010085536,openthread/cross_project/exclude_target,XGBoost
VCC_s21_nb_added_void,0.011660943,openthread/cross_project/exclude_target,XGBoost
VCC_s22_nb_removed_void,0.013418481,openthread/cross_project/exclude_target,XGBoost
VCC_s23_diff_void,0.011167565,openthread/cross_project/exclude_target,XGBoost
VCC_s24_sum_void,0.012646703,openthread/cross_project/exclude_target,XGBoost
VCC_s2_nb_removed_sizeof,0.012195444,openthread/cross_project/exclude_target,XGBoost
VCC_s3_diff_sizeof,0.014621013,openthread/cross_project/exclude_target,XGBoost
VCC_s4_sum_sizeof,0.016119659,openthread/cross_project/exclude_target,XGBoost
VCC_s5_nb_added_continue,0.012849132,openthread/cross_project/exclude_target,XGBoost
VCC_s6_nb_removed_continue,0.01453297,openthread/cross_project/exclude_target,XGBoost
VCC_s7_nb_added_break,0.017432613,openthread/cross_project/exclude_target,XGBoost
VCC_s8_nb_removed_break,0.012210446,openthread/cross_project/exclude_target,XGBoost
VCC_s9_nb_added_INTMAX,0.0029929033,openthread/cross_project/exclude_target,XGBoost
VCC_w1,0.011527056,openthread/cross_project/exclude_target,XGBoost
VCC_w10,0.0113758305,openthread/cross_project/exclude_target,XGBoost
VCC_w2,0.011403346,openthread/cross_project/exclude_target,XGBoost
VCC_w3,0.010995868,openthread/cross_project/exclude_target,XGBoost
VCC_w4,0.0129517745,openthread/cross_project/exclude_target,XGBoost
VCC_w5,0.012325052,openthread/cross_project/exclude_target,XGBoost
VCC_w6,0.013846919,openthread/cross_project/exclude_target,XGBoost
VCC_w7,0.01433055,openthread/cross_project/exclude_target,XGBoost
VCC_w8,0.013351468,openthread/cross_project/exclude_target,XGBoost
VCC_w9,0.011192089,openthread/cross_project/exclude_target,XGBoost
patch_coverage_recalculated,0.043840718,openthread/cross_project/exclude_target,XGBoost
project_total_branch_percent,0.011910935,openthread/cross_project/exclude_target,XGBoost
project_total_branch_percent_delta,0.015006717,openthread/cross_project/exclude_target,XGBoost
project_total_function_percent,0.015642112,openthread/cross_project/exclude_target,XGBoost
project_total_function_percent_delta,0.013500904,openthread/cross_project/exclude_target,XGBoost
project_total_instantiation_percent,0.017383574,openthread/cross_project/exclude_target,XGBoost
project_total_instantiation_percent_delta,0.015699452,openthread/cross_project/exclude_target,XGBoost
project_total_line_percent,0.01513819,openthread/cross_project/exclude_target,XGBoost
project_total_line_percent_delta,0.016181804,openthread/cross_project/exclude_target,XGBoost
project_total_region_percent,0.014751392,openthread/cross_project/exclude_target,XGBoost
project_total_region_percent_delta,0.017650919,openthread/cross_project/exclude_target,XGBoost
VCC_f10_nb_added_line,0.012545138,php/cross_project/exclude_target,XGBoost
VCC_f11_nb_removed_line,0.012704245,php/cross_project/exclude_target,XGBoost
VCC_f12_diff_line,0.012616093,php/cross_project/exclude_target,XGBoost
VCC_f13_sum_line,0.014112876,php/cross_project/exclude_target,XGBoost
VCC_f14_nb_added_paren,0.016501557,php/cross_project/exclude_target,XGBoost
VCC_f15_nb_removed_paren,0.0111276265,php/cross_project/exclude_target,XGBoost
VCC_f16_diff_paren,0.014826339,php/cross_project/exclude_target,XGBoost
VCC_f17_sum_paren,0.013713107,php/cross_project/exclude_target,XGBoost
VCC_f18_nb_added_bool,0.013866979,php/cross_project/exclude_target,XGBoost
VCC_f19_nb_removed_bool,0.013781329,php/cross_project/exclude_target,XGBoost
VCC_f1_sum_file_change,0.011231324,php/cross_project/exclude_target,XGBoost
VCC_f20_diff_bool,0.012081718,php/cross_project/exclude_target,XGBoost
VCC_f21_sum_bool,0.0142979855,php/cross_project/exclude_target,XGBoost
VCC_f22_nb_added_assignement,0.015158036,php/cross_project/exclude_target,XGBoost
VCC_f23_nb_removed_assignement,0.011154081,php/cross_project/exclude_target,XGBoost
VCC_f24_diff_assignement,0.013017462,php/cross_project/exclude_target,XGBoost
VCC_f25_sum_assignement,0.014678473,php/cross_project/exclude_target,XGBoost
VCC_f26_nb_added_function,0.011560761,php/cross_project/exclude_target,XGBoost
VCC_f27_nb_removed_function,0.011384955,php/cross_project/exclude_target,XGBoost
VCC_f28_diff_function,0.0106082875,php/cross_project/exclude_target,XGBoost
VCC_f29_sum_function,0.012461934,php/cross_project/exclude_target,XGBoost
VCC_f2_nb_added_loop,0.016839406,php/cross_project/exclude_target,XGBoost
VCC_f3_nb_removed_loop,0.01336381,php/cross_project/exclude_target,XGBoost
VCC_f4_diff_loop,0.014528599,php/cross_project/exclude_target,XGBoost
VCC_f5_sum_loop,0.01623766,php/cross_project/exclude_target,XGBoost
VCC_f6_nb_added_if,0.020075735,php/cross_project/exclude_target,XGBoost
VCC_f7_nb_removed_if,0.012268441,php/cross_project/exclude_target,XGBoost
VCC_f8_diff_if,0.017730867,php/cross_project/exclude_target,XGBoost
VCC_f9_sum_if,0.017045977,php/cross_project/exclude_target,XGBoost
VCC_s10_nb_removed_INTMAX,0.00071617664,php/cross_project/exclude_target,XGBoost
VCC_s11_nb_added_goto,0.017761461,php/cross_project/exclude_target,XGBoost
VCC_s12_nb_removed_goto,0.012248316,php/cross_project/exclude_target,XGBoost
VCC_s13_nb_added_define,0.011094752,php/cross_project/exclude_target,XGBoost
VCC_s14_nb_removed_define,0.010493039,php/cross_project/exclude_target,XGBoost
VCC_s15_nb_added_struct,0.010298561,php/cross_project/exclude_target,XGBoost
VCC_s16_nb_removed_struct,0.008727848,php/cross_project/exclude_target,XGBoost
VCC_s17_diff_struct,0.010843363,php/cross_project/exclude_target,XGBoost
VCC_s18_sum_struct,0.011077716,php/cross_project/exclude_target,XGBoost
VCC_s19_nb_added_offset,0.012093169,php/cross_project/exclude_target,XGBoost
VCC_s1_nb_added_sizeof,0.021110166,php/cross_project/exclude_target,XGBoost
VCC_s20_nb_removed_offset,0.010642974,php/cross_project/exclude_target,XGBoost
VCC_s21_nb_added_void,0.011801811,php/cross_project/exclude_target,XGBoost
VCC_s22_nb_removed_void,0.012732252,php/cross_project/exclude_target,XGBoost
VCC_s23_diff_void,0.010439709,php/cross_project/exclude_target,XGBoost
VCC_s24_sum_void,0.011813452,php/cross_project/exclude_target,XGBoost
VCC_s2_nb_removed_sizeof,0.012083996,php/cross_project/exclude_target,XGBoost
VCC_s3_diff_sizeof,0.014193029,php/cross_project/exclude_target,XGBoost
VCC_s4_sum_sizeof,0.019682648,php/cross_project/exclude_target,XGBoost
VCC_s5_nb_added_continue,0.015197356,php/cross_project/exclude_target,XGBoost
VCC_s6_nb_removed_continue,0.011928483,php/cross_project/exclude_target,XGBoost
VCC_s7_nb_added_break,0.014301507,php/cross_project/exclude_target,XGBoost
VCC_s8_nb_removed_break,0.011883031,php/cross_project/exclude_target,XGBoost
VCC_s9_nb_added_INTMAX,0.0012901638,php/cross_project/exclude_target,XGBoost
VCC_w1,0.011574533,php/cross_project/exclude_target,XGBoost
VCC_w10,0.011075751,php/cross_project/exclude_target,XGBoost
VCC_w2,0.011433347,php/cross_project/exclude_target,XGBoost
VCC_w3,0.010989175,php/cross_project/exclude_target,XGBoost
VCC_w4,0.012362665,php/cross_project/exclude_target,XGBoost
VCC_w5,0.013168647,php/cross_project/exclude_target,XGBoost
VCC_w6,0.014398343,php/cross_project/exclude_target,XGBoost
VCC_w7,0.012176922,php/cross_project/exclude_target,XGBoost
VCC_w8,0.012476736,php/cross_project/exclude_target,XGBoost
VCC_w9,0.011708843,php/cross_project/exclude_target,XGBoost
patch_coverage_recalculated,0.040069107,php/cross_project/exclude_target,XGBoost
project_total_branch_percent,0.012173147,php/cross_project/exclude_target,XGBoost
project_total_branch_percent_delta,0.014008256,php/cross_project/exclude_target,XGBoost
project_total_function_percent,0.01721446,php/cross_project/exclude_target,XGBoost
project_total_function_percent_delta,0.014036057,php/cross_project/exclude_target,XGBoost
project_total_instantiation_percent,0.014427641,php/cross_project/exclude_target,XGBoost
project_total_instantiation_percent_delta,0.014107728,php/cross_project/exclude_target,XGBoost
project_total_line_percent,0.014417866,php/cross_project/exclude_target,XGBoost
project_total_line_percent_delta,0.01729137,php/cross_project/exclude_target,XGBoost
project_total_region_percent,0.01572016,php/cross_project/exclude_target,XGBoost
project_total_region_percent_delta,0.01919345,php/cross_project/exclude_target,XGBoost
VCC_f10_nb_added_line,0.014161455,poppler/cross_project/exclude_target,XGBoost
VCC_f11_nb_removed_line,0.01219365,poppler/cross_project/exclude_target,XGBoost
VCC_f12_diff_line,0.013112335,poppler/cross_project/exclude_target,XGBoost
VCC_f13_sum_line,0.013413205,poppler/cross_project/exclude_target,XGBoost
VCC_f14_nb_added_paren,0.015233901,poppler/cross_project/exclude_target,XGBoost
VCC_f15_nb_removed_paren,0.011891713,poppler/cross_project/exclude_target,XGBoost
VCC_f16_diff_paren,0.014739336,poppler/cross_project/exclude_target,XGBoost
VCC_f17_sum_paren,0.013671052,poppler/cross_project/exclude_target,XGBoost
VCC_f18_nb_added_bool,0.014719997,poppler/cross_project/exclude_target,XGBoost
VCC_f19_nb_removed_bool,0.013765027,poppler/cross_project/exclude_target,XGBoost
VCC_f1_sum_file_change,0.011079756,poppler/cross_project/exclude_target,XGBoost
VCC_f20_diff_bool,0.010889032,poppler/cross_project/exclude_target,XGBoost
VCC_f21_sum_bool,0.01369785,poppler/cross_project/exclude_target,XGBoost
VCC_f22_nb_added_assignement,0.016175192,poppler/cross_project/exclude_target,XGBoost
VCC_f23_nb_removed_assignement,0.011312599,poppler/cross_project/exclude_target,XGBoost
VCC_f24_diff_assignement,0.013173515,poppler/cross_project/exclude_target,XGBoost
VCC_f25_sum_assignement,0.016857062,poppler/cross_project/exclude_target,XGBoost
VCC_f26_nb_added_function,0.012408985,poppler/cross_project/exclude_target,XGBoost
VCC_f27_nb_removed_function,0.011700138,poppler/cross_project/exclude_target,XGBoost
VCC_f28_diff_function,0.010033864,poppler/cross_project/exclude_target,XGBoost
VCC_f29_sum_function,0.01208851,poppler/cross_project/exclude_target,XGBoost
VCC_f2_nb_added_loop,0.018046562,poppler/cross_project/exclude_target,XGBoost
VCC_f3_nb_removed_loop,0.015708048,poppler/cross_project/exclude_target,XGBoost
VCC_f4_diff_loop,0.014634216,poppler/cross_project/exclude_target,XGBoost
VCC_f5_sum_loop,0.015429434,poppler/cross_project/exclude_target,XGBoost
VCC_f6_nb_added_if,0.018489929,poppler/cross_project/exclude_target,XGBoost
VCC_f7_nb_removed_if,0.011728342,poppler/cross_project/exclude_target,XGBoost
VCC_f8_diff_if,0.0154287005,poppler/cross_project/exclude_target,XGBoost
VCC_f9_sum_if,0.015782386,poppler/cross_project/exclude_target,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,poppler/cross_project/exclude_target,XGBoost
VCC_s11_nb_added_goto,0.016648175,poppler/cross_project/exclude_target,XGBoost
VCC_s12_nb_removed_goto,0.012754807,poppler/cross_project/exclude_target,XGBoost
VCC_s13_nb_added_define,0.011555984,poppler/cross_project/exclude_target,XGBoost
VCC_s14_nb_removed_define,0.010487134,poppler/cross_project/exclude_target,XGBoost
VCC_s15_nb_added_struct,0.012200036,poppler/cross_project/exclude_target,XGBoost
VCC_s16_nb_removed_struct,0.010625439,poppler/cross_project/exclude_target,XGBoost
VCC_s17_diff_struct,0.011419964,poppler/cross_project/exclude_target,XGBoost
VCC_s18_sum_struct,0.01126008,poppler/cross_project/exclude_target,XGBoost
VCC_s19_nb_added_offset,0.011775862,poppler/cross_project/exclude_target,XGBoost
VCC_s1_nb_added_sizeof,0.020458635,poppler/cross_project/exclude_target,XGBoost
VCC_s20_nb_removed_offset,0.009725163,poppler/cross_project/exclude_target,XGBoost
VCC_s21_nb_added_void,0.011668813,poppler/cross_project/exclude_target,XGBoost
VCC_s22_nb_removed_void,0.011791619,poppler/cross_project/exclude_target,XGBoost
VCC_s23_diff_void,0.010255643,poppler/cross_project/exclude_target,XGBoost
VCC_s24_sum_void,0.013400261,poppler/cross_project/exclude_target,XGBoost
VCC_s2_nb_removed_sizeof,0.011733706,poppler/cross_project/exclude_target,XGBoost
VCC_s3_diff_sizeof,0.012298178,poppler/cross_project/exclude_target,XGBoost
VCC_s4_sum_sizeof,0.017803827,poppler/cross_project/exclude_target,XGBoost
VCC_s5_nb_added_continue,0.011734558,poppler/cross_project/exclude_target,XGBoost
VCC_s6_nb_removed_continue,0.014725888,poppler/cross_project/exclude_target,XGBoost
VCC_s7_nb_added_break,0.01521164,poppler/cross_project/exclude_target,XGBoost
VCC_s8_nb_removed_break,0.012375744,poppler/cross_project/exclude_target,XGBoost
VCC_s9_nb_added_INTMAX,0.0020723687,poppler/cross_project/exclude_target,XGBoost
VCC_w1,0.011664595,poppler/cross_project/exclude_target,XGBoost
VCC_w10,0.010656363,poppler/cross_project/exclude_target,XGBoost
VCC_w2,0.010960088,poppler/cross_project/exclude_target,XGBoost
VCC_w3,0.011433955,poppler/cross_project/exclude_target,XGBoost
VCC_w4,0.012874101,poppler/cross_project/exclude_target,XGBoost
VCC_w5,0.012251526,poppler/cross_project/exclude_target,XGBoost
VCC_w6,0.013474719,poppler/cross_project/exclude_target,XGBoost
VCC_w7,0.013424119,poppler/cross_project/exclude_target,XGBoost
VCC_w8,0.013854067,poppler/cross_project/exclude_target,XGBoost
VCC_w9,0.01061185,poppler/cross_project/exclude_target,XGBoost
patch_coverage_recalculated,0.04036134,poppler/cross_project/exclude_target,XGBoost
project_total_branch_percent,0.011985496,poppler/cross_project/exclude_target,XGBoost
project_total_branch_percent_delta,0.01417831,poppler/cross_project/exclude_target,XGBoost
project_total_function_percent,0.014380987,poppler/cross_project/exclude_target,XGBoost
project_total_function_percent_delta,0.013509589,poppler/cross_project/exclude_target,XGBoost
project_total_instantiation_percent,0.015508067,poppler/cross_project/exclude_target,XGBoost
project_total_instantiation_percent_delta,0.017723482,poppler/cross_project/exclude_target,XGBoost
project_total_line_percent,0.014827498,poppler/cross_project/exclude_target,XGBoost
project_total_line_percent_delta,0.016353756,poppler/cross_project/exclude_target,XGBoost
project_total_region_percent,0.016040266,poppler/cross_project/exclude_target,XGBoost
project_total_region_percent_delta,0.018376518,poppler/cross_project/exclude_target,XGBoost
VCC_f10_nb_added_line,0.012783727,serenity/cross_project/exclude_target,XGBoost
VCC_f11_nb_removed_line,0.01249619,serenity/cross_project/exclude_target,XGBoost
VCC_f12_diff_line,0.01399431,serenity/cross_project/exclude_target,XGBoost
VCC_f13_sum_line,0.013334247,serenity/cross_project/exclude_target,XGBoost
VCC_f14_nb_added_paren,0.01608676,serenity/cross_project/exclude_target,XGBoost
VCC_f15_nb_removed_paren,0.01130556,serenity/cross_project/exclude_target,XGBoost
VCC_f16_diff_paren,0.014901729,serenity/cross_project/exclude_target,XGBoost
VCC_f17_sum_paren,0.014066347,serenity/cross_project/exclude_target,XGBoost
VCC_f18_nb_added_bool,0.01467411,serenity/cross_project/exclude_target,XGBoost
VCC_f19_nb_removed_bool,0.014779385,serenity/cross_project/exclude_target,XGBoost
VCC_f1_sum_file_change,0.011073116,serenity/cross_project/exclude_target,XGBoost
VCC_f20_diff_bool,0.011869445,serenity/cross_project/exclude_target,XGBoost
VCC_f21_sum_bool,0.013857531,serenity/cross_project/exclude_target,XGBoost
VCC_f22_nb_added_assignement,0.017230185,serenity/cross_project/exclude_target,XGBoost
VCC_f23_nb_removed_assignement,0.011195381,serenity/cross_project/exclude_target,XGBoost
VCC_f24_diff_assignement,0.01397864,serenity/cross_project/exclude_target,XGBoost
VCC_f25_sum_assignement,0.016449962,serenity/cross_project/exclude_target,XGBoost
VCC_f26_nb_added_function,0.011627176,serenity/cross_project/exclude_target,XGBoost
VCC_f27_nb_removed_function,0.0117723495,serenity/cross_project/exclude_target,XGBoost
VCC_f28_diff_function,0.012222423,serenity/cross_project/exclude_target,XGBoost
VCC_f29_sum_function,0.01123923,serenity/cross_project/exclude_target,XGBoost
VCC_f2_nb_added_loop,0.018793194,serenity/cross_project/exclude_target,XGBoost
VCC_f3_nb_removed_loop,0.010856028,serenity/cross_project/exclude_target,XGBoost
VCC_f4_diff_loop,0.016226143,serenity/cross_project/exclude_target,XGBoost
VCC_f5_sum_loop,0.014356021,serenity/cross_project/exclude_target,XGBoost
VCC_f6_nb_added_if,0.018428732,serenity/cross_project/exclude_target,XGBoost
VCC_f7_nb_removed_if,0.011473032,serenity/cross_project/exclude_target,XGBoost
VCC_f8_diff_if,0.014265553,serenity/cross_project/exclude_target,XGBoost
VCC_f9_sum_if,0.015167705,serenity/cross_project/exclude_target,XGBoost
VCC_s10_nb_removed_INTMAX,0.00022251708,serenity/cross_project/exclude_target,XGBoost
VCC_s11_nb_added_goto,0.01656024,serenity/cross_project/exclude_target,XGBoost
VCC_s12_nb_removed_goto,0.012507989,serenity/cross_project/exclude_target,XGBoost
VCC_s13_nb_added_define,0.011871238,serenity/cross_project/exclude_target,XGBoost
VCC_s14_nb_removed_define,0.010486508,serenity/cross_project/exclude_target,XGBoost
VCC_s15_nb_added_struct,0.009898632,serenity/cross_project/exclude_target,XGBoost
VCC_s16_nb_removed_struct,0.0080121085,serenity/cross_project/exclude_target,XGBoost
VCC_s17_diff_struct,0.011090737,serenity/cross_project/exclude_target,XGBoost
VCC_s18_sum_struct,0.010886936,serenity/cross_project/exclude_target,XGBoost
VCC_s19_nb_added_offset,0.011389105,serenity/cross_project/exclude_target,XGBoost
VCC_s1_nb_added_sizeof,0.019585792,serenity/cross_project/exclude_target,XGBoost
VCC_s20_nb_removed_offset,0.009974998,serenity/cross_project/exclude_target,XGBoost
VCC_s21_nb_added_void,0.011279184,serenity/cross_project/exclude_target,XGBoost
VCC_s22_nb_removed_void,0.011749657,serenity/cross_project/exclude_target,XGBoost
VCC_s23_diff_void,0.0108217485,serenity/cross_project/exclude_target,XGBoost
VCC_s24_sum_void,0.012868373,serenity/cross_project/exclude_target,XGBoost
VCC_s2_nb_removed_sizeof,0.011747414,serenity/cross_project/exclude_target,XGBoost
VCC_s3_diff_sizeof,0.013845595,serenity/cross_project/exclude_target,XGBoost
VCC_s4_sum_sizeof,0.01795822,serenity/cross_project/exclude_target,XGBoost
VCC_s5_nb_added_continue,0.012614278,serenity/cross_project/exclude_target,XGBoost
VCC_s6_nb_removed_continue,0.016864637,serenity/cross_project/exclude_target,XGBoost
VCC_s7_nb_added_break,0.015679052,serenity/cross_project/exclude_target,XGBoost
VCC_s8_nb_removed_break,0.012998705,serenity/cross_project/exclude_target,XGBoost
VCC_s9_nb_added_INTMAX,0.0018678919,serenity/cross_project/exclude_target,XGBoost
VCC_w1,0.011676722,serenity/cross_project/exclude_target,XGBoost
VCC_w10,0.010646531,serenity/cross_project/exclude_target,XGBoost
VCC_w2,0.011097663,serenity/cross_project/exclude_target,XGBoost
VCC_w3,0.011593651,serenity/cross_project/exclude_target,XGBoost
VCC_w4,0.013220153,serenity/cross_project/exclude_target,XGBoost
VCC_w5,0.011241705,serenity/cross_project/exclude_target,XGBoost
VCC_w6,0.013316508,serenity/cross_project/exclude_target,XGBoost
VCC_w7,0.011648914,serenity/cross_project/exclude_target,XGBoost
