feature,importance,project
VCC_f10_nb_added_line,0.02897835906206515,libjxl
VCC_f11_nb_removed_line,0.026954876800086635,libjxl
VCC_f12_diff_line,0.028134428238915613,libjxl
VCC_f13_sum_line,0.030822843823454807,libjxl
VCC_f14_nb_added_paren,0.027948068514537412,libjxl
VCC_f15_nb_removed_paren,0.023035200116277053,libjxl
VCC_f16_diff_paren,0.02558033614275409,libjxl
VCC_f17_sum_paren,0.02889287062942749,libjxl
VCC_f18_nb_added_bool,0.02054726554774218,libjxl
VCC_f19_nb_removed_bool,0.01621167479930817,libjxl
VCC_f1_sum_file_change,0.024188323494734595,libjxl
VCC_f20_diff_bool,0.018278443056650353,libjxl
VCC_f21_sum_bool,0.020752901770221266,libjxl
VCC_f22_nb_added_assignement,0.027210052373949786,libjxl
VCC_f23_nb_removed_assignement,0.020868308694928693,libjxl
VCC_f24_diff_assignement,0.022738302783904627,libjxl
VCC_f25_sum_assignement,0.028349542686888787,libjxl
VCC_f26_nb_added_function,0.011421169695550687,libjxl
VCC_f27_nb_removed_function,0.009556814138987237,libjxl
VCC_f28_diff_function,0.011139822501057078,libjxl
VCC_f29_sum_function,0.01271745940161496,libjxl
VCC_f2_nb_added_loop,0.013349093764959347,libjxl
VCC_f3_nb_removed_loop,0.008429613795403947,libjxl
VCC_f4_diff_loop,0.010798258515885154,libjxl
VCC_f5_sum_loop,0.013366889811541511,libjxl
VCC_f6_nb_added_if,0.025900282929579393,libjxl
VCC_f7_nb_removed_if,0.01709248500624207,libjxl
VCC_f8_diff_if,0.021860585197985886,libjxl
VCC_f9_sum_if,0.025346506456987054,libjxl
VCC_s10_nb_removed_INTMAX,0.0007812592136934834,libjxl
VCC_s11_nb_added_goto,0.013060143579158528,libjxl
VCC_s12_nb_removed_goto,0.004355322723619766,libjxl
VCC_s13_nb_added_define,0.0111104971861084,libjxl
VCC_s14_nb_removed_define,0.007759528693513334,libjxl
VCC_s15_nb_added_struct,0.006250250613190086,libjxl
VCC_s16_nb_removed_struct,0.0036611648031644782,libjxl
VCC_s17_diff_struct,0.006591700919087653,libjxl
VCC_s18_sum_struct,0.007142251552406886,libjxl
VCC_s19_nb_added_offset,0.006700022422716372,libjxl
VCC_s1_nb_added_sizeof,0.016277608852480245,libjxl
VCC_s20_nb_removed_offset,0.0045833764629622555,libjxl
VCC_s21_nb_added_void,0.010259698286965135,libjxl
VCC_s22_nb_removed_void,0.008119623370553558,libjxl
VCC_s23_diff_void,0.010593697305599515,libjxl
VCC_s24_sum_void,0.011648495557092636,libjxl
VCC_s2_nb_removed_sizeof,0.009136956602359223,libjxl
VCC_s3_diff_sizeof,0.013206012298430901,libjxl
VCC_s4_sum_sizeof,0.017888302514274194,libjxl
VCC_s5_nb_added_continue,0.006020409068070134,libjxl
VCC_s6_nb_removed_continue,0.0036899011182777762,libjxl
VCC_s7_nb_added_break,0.015077451480394848,libjxl
VCC_s8_nb_removed_break,0.008336867596219969,libjxl
VCC_s9_nb_added_INTMAX,0.0010803644687000394,libjxl
VCC_w1,0.020770495415119265,libjxl
VCC_w10,0.018398942111348744,libjxl
VCC_w2,0.02242405243080253,libjxl
VCC_w3,0.017869589682993445,libjxl
VCC_w4,0.023396546676417607,libjxl
VCC_w5,0.016969434171762606,libjxl
VCC_w6,0.02126269241745962,libjxl
VCC_w7,0.02456148698978034,libjxl
VCC_w8,0.017563427508123234,libjxl
VCC_w9,0.012981646155512146,libjxl
