feature,importance,project,model
project_total_function_percent_delta,0.0058470121867476,clamav,RandomForest
project_total_instantiation_percent,0.0437922431209367,clamav,RandomForest
project_total_instantiation_percent_delta,0.0061725390598716,clamav,RandomForest
project_total_line_percent,0.0416206097363614,clamav,RandomForest
project_total_line_percent_delta,0.034111127798337,clamav,RandomForest
project_total_region_percent,0.0400024045145826,clamav,RandomForest
project_total_region_percent_delta,0.0306463380017867,clamav,RandomForest
rexp,0.0528763561896087,clamav,RandomForest
sexp,0.0522141355200872,clamav,RandomForest
subsystems_changed,0.0254384830964499,clamav,RandomForest
total_prev_loc,0.0453802228242443,clamav,RandomForest
age,0.0486648476825663,curl,RandomForest
daily_commit_count,0.0299898020218713,curl,RandomForest
directories_changed,0.0474197301649824,curl,RandomForest
entropy,0.0767551743440789,curl,RandomForest
exp,0.0452931396819491,curl,RandomForest
files_changed,0.0671037834442428,curl,RandomForest
is_bug_fix,0.0457617544037315,curl,RandomForest
lines_added,0.0461960337996828,curl,RandomForest
lines_deleted,0.0478010814740445,curl,RandomForest
ndev,0.0474531562414209,curl,RandomForest
nuc,0.057358117719272,curl,RandomForest
patch_coverage_recalculated,0.0135995834617881,curl,RandomForest
project_total_branch_percent,0.0257771159531569,curl,RandomForest
project_total_branch_percent_delta,0.0114726196616157,curl,RandomForest
project_total_function_percent,0.029510872170828,curl,RandomForest
project_total_function_percent_delta,0.0079255129875246,curl,RandomForest
project_total_instantiation_percent,0.0362151183538049,curl,RandomForest
project_total_instantiation_percent_delta,0.0080845875259906,curl,RandomForest
project_total_line_percent,0.0392935190586872,curl,RandomForest
project_total_line_percent_delta,0.0181561832240452,curl,RandomForest
project_total_region_percent,0.0408882918932004,curl,RandomForest
project_total_region_percent_delta,0.0183508021242576,curl,RandomForest
rexp,0.0456644854335586,curl,RandomForest
sexp,0.0563319068021514,curl,RandomForest
subsystems_changed,0.0410077638574228,curl,RandomForest
total_prev_loc,0.0479250165141244,curl,RandomForest
age,0.0530418118417645,file,RandomForest
daily_commit_count,0.0616681851849862,file,RandomForest
directories_changed,0.0337209098255727,file,RandomForest
entropy,0.0095448046350464,file,RandomForest
exp,0.0622760182920142,file,RandomForest
files_changed,0.0323753732114915,file,RandomForest
is_bug_fix,0.0332806673818555,file,RandomForest
lines_added,0.0842521339853057,file,RandomForest
lines_deleted,0.1147524669077117,file,RandomForest
ndev,0.0415861876147177,file,RandomForest
nuc,0.0567258667414577,file,RandomForest
patch_coverage_recalculated,0.0001678818803787,file,RandomForest
project_total_branch_percent,0.0136549898885972,file,RandomForest
project_total_branch_percent_delta,0.014393853378733,file,RandomForest
project_total_function_percent,0.0323813202079734,file,RandomForest
project_total_function_percent_delta,0.0005017349319194,file,RandomForest
project_total_instantiation_percent,0.0347393706784341,file,RandomForest
project_total_instantiation_percent_delta,0.0005235072665867,file,RandomForest
project_total_line_percent,0.0401181407890762,file,RandomForest
project_total_line_percent_delta,0.0146557174900247,file,RandomForest
project_total_region_percent,0.0425035066233343,file,RandomForest
project_total_region_percent_delta,0.0139636614035394,file,RandomForest
rexp,0.0685145952017432,file,RandomForest
sexp,0.0566760928131256,file,RandomForest
subsystems_changed,0.0333742992820631,file,RandomForest
total_prev_loc,0.0506069025425462,file,RandomForest
age,0.0445330016257771,fluent-bit,RandomForest
daily_commit_count,0.0362179049793108,fluent-bit,RandomForest
directories_changed,0.0257812989061811,fluent-bit,RandomForest
entropy,0.0462748678745931,fluent-bit,RandomForest
exp,0.0530304987084671,fluent-bit,RandomForest
files_changed,0.0385042353170522,fluent-bit,RandomForest
is_bug_fix,0.0324476064584748,fluent-bit,RandomForest
lines_added,0.0557498707123492,fluent-bit,RandomForest
lines_deleted,0.0487612017466828,fluent-bit,RandomForest
ndev,0.0340357151853507,fluent-bit,RandomForest
nuc,0.0443444832913548,fluent-bit,RandomForest
patch_coverage_recalculated,0.0,fluent-bit,RandomForest
project_total_branch_percent,0.0318712930880305,fluent-bit,RandomForest
project_total_branch_percent_delta,0.0264222597706286,fluent-bit,RandomForest
project_total_function_percent,0.0460576376488114,fluent-bit,RandomForest
project_total_function_percent_delta,0.0264896159118215,fluent-bit,RandomForest
project_total_instantiation_percent,0.0378279794226552,fluent-bit,RandomForest
project_total_instantiation_percent_delta,0.0267710879924238,fluent-bit,RandomForest
project_total_line_percent,0.0521755274705771,fluent-bit,RandomForest
project_total_line_percent_delta,0.0318014002435365,fluent-bit,RandomForest
project_total_region_percent,0.0530976851966329,fluent-bit,RandomForest
project_total_region_percent_delta,0.0322404496670046,fluent-bit,RandomForest
rexp,0.0580872968740224,fluent-bit,RandomForest
sexp,0.055081181322747,fluent-bit,RandomForest
subsystems_changed,0.0280158938933467,fluent-bit,RandomForest
total_prev_loc,0.034380006692167,fluent-bit,RandomForest
age,0.0258038589897288,harfbuzz,RandomForest
daily_commit_count,0.0594817218952836,harfbuzz,RandomForest
directories_changed,0.0759208545342698,harfbuzz,RandomForest
entropy,0.0244113213416364,harfbuzz,RandomForest
exp,0.0335473623258786,harfbuzz,RandomForest
files_changed,0.0497347708096638,harfbuzz,RandomForest
is_bug_fix,0.0271063808707857,harfbuzz,RandomForest
lines_added,0.0736096608159859,harfbuzz,RandomForest
lines_deleted,0.0382513071553819,harfbuzz,RandomForest
ndev,0.076911075582456,harfbuzz,RandomForest
nuc,0.0893867419051205,harfbuzz,RandomForest
patch_coverage_recalculated,0.0047696711073339,harfbuzz,RandomForest
project_total_branch_percent,0.0085493950857533,harfbuzz,RandomForest
project_total_branch_percent_delta,0.0087537527843899,harfbuzz,RandomForest
project_total_function_percent,0.026783638558914,harfbuzz,RandomForest
project_total_function_percent_delta,0.0149555609927592,harfbuzz,RandomForest
project_total_instantiation_percent,0.0360739439870328,harfbuzz,RandomForest
project_total_instantiation_percent_delta,0.0168440199995753,harfbuzz,RandomForest
project_total_line_percent,0.0228896820861203,harfbuzz,RandomForest
project_total_line_percent_delta,0.0153905128674786,harfbuzz,RandomForest
project_total_region_percent,0.0286294916885845,harfbuzz,RandomForest
project_total_region_percent_delta,0.0171318754520411,harfbuzz,RandomForest
rexp,0.0321463960512677,harfbuzz,RandomForest
sexp,0.0312864384627408,harfbuzz,RandomForest
subsystems_changed,0.0709494079592388,harfbuzz,RandomForest
total_prev_loc,0.0906811566905776,harfbuzz,RandomForest
age,0.0461955083307659,icu,RandomForest
daily_commit_count,0.034549168749284,icu,RandomForest
directories_changed,0.0473035066609792,icu,RandomForest
entropy,0.068247930893017,icu,RandomForest
exp,0.0551408602273811,icu,RandomForest
files_changed,0.0544441762466904,icu,RandomForest
is_bug_fix,0.0252862692478674,icu,RandomForest
lines_added,0.0585176242072584,icu,RandomForest
lines_deleted,0.0511935801706519,icu,RandomForest
ndev,0.0401986783756937,icu,RandomForest
nuc,0.0610427486444326,icu,RandomForest
patch_coverage_recalculated,0.0013856698146134,icu,RandomForest
project_total_branch_percent,0.0232108004161098,icu,RandomForest
project_total_branch_percent_delta,0.014327074108596,icu,RandomForest
project_total_function_percent,0.0445737864279943,icu,RandomForest
project_total_function_percent_delta,0.0074212587812438,icu,RandomForest
project_total_instantiation_percent,0.0443890588411502,icu,RandomForest
project_total_instantiation_percent_delta,0.0069673162576673,icu,RandomForest
project_total_line_percent,0.0437552872348261,icu,RandomForest
project_total_line_percent_delta,0.0154090411612441,icu,RandomForest
project_total_region_percent,0.0486972608278841,icu,RandomForest
project_total_region_percent_delta,0.0157959403674905,icu,RandomForest
rexp,0.0490639106584826,icu,RandomForest
sexp,0.0566379317225409,icu,RandomForest
subsystems_changed,0.0416824984324133,icu,RandomForest
total_prev_loc,0.0445631131937208,icu,RandomForest
age,0.0549869164179054,leptonica,RandomForest
daily_commit_count,0.0191924283591804,leptonica,RandomForest
directories_changed,0.0286518329224616,leptonica,RandomForest
entropy,0.0355476355499657,leptonica,RandomForest
exp,0.0453300926560433,leptonica,RandomForest
files_changed,0.0439013581945722,leptonica,RandomForest
is_bug_fix,0.0218275106729137,leptonica,RandomForest
lines_added,0.0691360220392527,leptonica,RandomForest
lines_deleted,0.053630188905073,leptonica,RandomForest
ndev,0.0282113755482897,leptonica,RandomForest
nuc,0.0477283857108893,leptonica,RandomForest
patch_coverage_recalculated,0.0002168601493932,leptonica,RandomForest
project_total_branch_percent,0.007854542921983,leptonica,RandomForest
project_total_branch_percent_delta,0.0042318464318408,leptonica,RandomForest
project_total_function_percent,0.0426577710292044,leptonica,RandomForest
project_total_function_percent_delta,0.0308524161144707,leptonica,RandomForest
project_total_instantiation_percent,0.0528609974393957,leptonica,RandomForest
project_total_instantiation_percent_delta,0.0319894441288475,leptonica,RandomForest
project_total_line_percent,0.050095306275697,leptonica,RandomForest
project_total_line_percent_delta,0.0409383561068919,leptonica,RandomForest
project_total_region_percent,0.0488389372660669,leptonica,RandomForest
project_total_region_percent_delta,0.0404896331965234,leptonica,RandomForest
rexp,0.0461362555293472,leptonica,RandomForest
sexp,0.0534317611509218,leptonica,RandomForest
subsystems_changed,0.0291696984134446,leptonica,RandomForest
total_prev_loc,0.0720924268694236,leptonica,RandomForest
age,0.0455272000540704,libarchive,RandomForest
daily_commit_count,0.0372348247218677,libarchive,RandomForest
directories_changed,0.0565700900997094,libarchive,RandomForest
entropy,0.042465298663674,libarchive,RandomForest
exp,0.0604338434407298,libarchive,RandomForest
files_changed,0.04747547018142,libarchive,RandomForest
is_bug_fix,0.0529942096892272,libarchive,RandomForest
lines_added,0.0607369016846264,libarchive,RandomForest
lines_deleted,0.0381594852818453,libarchive,RandomForest
ndev,0.038760784037147,libarchive,RandomForest
nuc,0.0439373780069188,libarchive,RandomForest
patch_coverage_recalculated,0.0001755490143124,libarchive,RandomForest
project_total_branch_percent,0.0095904622166315,libarchive,RandomForest
project_total_branch_percent_delta,0.0038381680375292,libarchive,RandomForest
project_total_function_percent,0.0318775770640532,libarchive,RandomForest
project_total_function_percent_delta,0.0136131789757774,libarchive,RandomForest
project_total_instantiation_percent,0.0279706650673892,libarchive,RandomForest
project_total_instantiation_percent_delta,0.0129634828586039,libarchive,RandomForest
project_total_line_percent,0.0335755182045484,libarchive,RandomForest
project_total_line_percent_delta,0.02539390046888,libarchive,RandomForest
project_total_region_percent,0.0312805918998542,libarchive,RandomForest
project_total_region_percent_delta,0.0266660365831359,libarchive,RandomForest
rexp,0.042655650149944,libarchive,RandomForest
sexp,0.062363094754465,libarchive,RandomForest
subsystems_changed,0.0434636881577988,libarchive,RandomForest
total_prev_loc,0.1102769506858396,libarchive,RandomForest
age,0.0662930472652424,libavc,RandomForest
daily_commit_count,0.0394789950226585,libavc,RandomForest
directories_changed,0.0436014158430342,libavc,RandomForest
entropy,0.0367580705064624,libavc,RandomForest
exp,0.0595881473042567,libavc,RandomForest
files_changed,0.0522762485676126,libavc,RandomForest
is_bug_fix,0.0320734770729324,libavc,RandomForest
lines_added,0.0712453089891995,libavc,RandomForest
lines_deleted,0.0660576119611808,libavc,RandomForest
ndev,0.059877575265225,libavc,RandomForest
nuc,0.0524011722719196,libavc,RandomForest
patch_coverage_recalculated,0.0019911689754378,libavc,RandomForest
project_total_branch_percent,0.0207329846995019,libavc,RandomForest
project_total_branch_percent_delta,0.0086787978449557,libavc,RandomForest
project_total_function_percent,0.0298601197661485,libavc,RandomForest
project_total_function_percent_delta,0.0008686859651199,libavc,RandomForest
project_total_instantiation_percent,0.0312136697005002,libavc,RandomForest
project_total_instantiation_percent_delta,0.0009437395367141,libavc,RandomForest
project_total_line_percent,0.0495176680201819,libavc,RandomForest
project_total_line_percent_delta,0.0081750876111501,libavc,RandomForest
project_total_region_percent,0.0485960086063437,libavc,RandomForest
project_total_region_percent_delta,0.0093811127454237,libavc,RandomForest
rexp,0.0520202465689214,libavc,RandomForest
sexp,0.0539088607449412,libavc,RandomForest
subsystems_changed,0.0422886514907049,libavc,RandomForest
total_prev_loc,0.0621721276542298,libavc,RandomForest
age,0.0306915783523707,libjxl,RandomForest
daily_commit_count,0.030906418780373,libjxl,RandomForest
directories_changed,0.0413466636634001,libjxl,RandomForest
entropy,0.0265807419853032,libjxl,RandomForest
exp,0.0395255626550431,libjxl,RandomForest
files_changed,0.0392466663686508,libjxl,RandomForest
is_bug_fix,0.0220079223543389,libjxl,RandomForest
lines_added,0.0325729399689419,libjxl,RandomForest
lines_deleted,0.0407532479169204,libjxl,RandomForest
ndev,0.0522464250032349,libjxl,RandomForest
nuc,0.0432616088402175,libjxl,RandomForest
patch_coverage_recalculated,0.001110320384492,libjxl,RandomForest
project_total_branch_percent,0.0235061245067847,libjxl,RandomForest
project_total_branch_percent_delta,0.0973535996407289,libjxl,RandomForest
project_total_function_percent,0.027800147512397,libjxl,RandomForest
project_total_function_percent_delta,0.0231522035296491,libjxl,RandomForest
project_total_instantiation_percent,0.0281352890034244,libjxl,RandomForest
project_total_instantiation_percent_delta,0.0292724499176587,libjxl,RandomForest
project_total_line_percent,0.0352040287736494,libjxl,RandomForest
project_total_line_percent_delta,0.0424448856298255,libjxl,RandomForest
project_total_region_percent,0.0377119114587334,libjxl,RandomForest
project_total_region_percent_delta,0.0904249230240806,libjxl,RandomForest
rexp,0.0310148239921447,libjxl,RandomForest
sexp,0.025943719356563,libjxl,RandomForest
subsystems_changed,0.0406161138729839,libjxl,RandomForest
total_prev_loc,0.067169683508089,libjxl,RandomForest
age,0.0590388355899256,libvips,RandomForest
daily_commit_count,0.0246416430863407,libvips,RandomForest
directories_changed,0.0391502809572105,libvips,RandomForest
entropy,0.0470636702655085,libvips,RandomForest
exp,0.0387157889374529,libvips,RandomForest
files_changed,0.0440736615029725,libvips,RandomForest
is_bug_fix,0.0242345281459995,libvips,RandomForest
lines_added,0.0476148498489024,libvips,RandomForest
lines_deleted,0.0469058000588016,libvips,RandomForest
ndev,0.0646530012273465,libvips,RandomForest
nuc,0.036393002083873,libvips,RandomForest
patch_coverage_recalculated,0.0001040738157858,libvips,RandomForest
project_total_branch_percent,0.0236081119788301,libvips,RandomForest
project_total_branch_percent_delta,0.0162006056394127,libvips,RandomForest
project_total_function_percent,0.0448867694727927,libvips,RandomForest
project_total_function_percent_delta,0.0261844660887816,libvips,RandomForest
project_total_instantiation_percent,0.0471864268654815,libvips,RandomForest
project_total_instantiation_percent_delta,0.0236908643562125,libvips,RandomForest
project_total_line_percent,0.0478779419059834,libvips,RandomForest
project_total_line_percent_delta,0.0422511315047721,libvips,RandomForest
project_total_region_percent,0.0474693805870634,libvips,RandomForest
project_total_region_percent_delta,0.0447799801991625,libvips,RandomForest
rexp,0.0417516517225563,libvips,RandomForest
sexp,0.0393873858385902,libvips,RandomForest
subsystems_changed,0.0261552184501088,libvips,RandomForest
total_prev_loc,0.0559809298701315,libvips,RandomForest
age,0.0477737428399741,mruby,RandomForest
daily_commit_count,0.0632207909453934,mruby,RandomForest
directories_changed,0.034477387534452,mruby,RandomForest
entropy,0.023382653891309,mruby,RandomForest
exp,0.0436326716443133,mruby,RandomForest
files_changed,0.0422942955050215,mruby,RandomForest
is_bug_fix,0.0325255963467221,mruby,RandomForest
lines_added,0.0671815012660366,mruby,RandomForest
lines_deleted,0.0442934014413335,mruby,RandomForest
ndev,0.0528918105718806,mruby,RandomForest
nuc,0.0488926503564448,mruby,RandomForest
patch_coverage_recalculated,0.0029722763908497,mruby,RandomForest
project_total_branch_percent,0.0242198638720249,mruby,RandomForest
project_total_branch_percent_delta,0.0189008786228158,mruby,RandomForest
project_total_function_percent,0.046755248647185,mruby,RandomForest
project_total_function_percent_delta,0.0145716936879643,mruby,RandomForest
project_total_instantiation_percent,0.0422043103952284,mruby,RandomForest
project_total_instantiation_percent_delta,0.0148321557055229,mruby,RandomForest
project_total_line_percent,0.0465981940006371,mruby,RandomForest
project_total_line_percent_delta,0.0250954794292324,mruby,RandomForest
project_total_region_percent,0.044692829832318,mruby,RandomForest
project_total_region_percent_delta,0.0307222548393037,mruby,RandomForest
rexp,0.0529498268379121,mruby,RandomForest
sexp,0.0449066243292945,mruby,RandomForest
subsystems_changed,0.0417640347352262,mruby,RandomForest
total_prev_loc,0.0482478263316029,mruby,RandomForest
age,0.0483441990508149,net-snmp,RandomForest
daily_commit_count,0.0455580808981117,net-snmp,RandomForest
directories_changed,0.046977833536567,net-snmp,RandomForest
entropy,0.0425305808882319,net-snmp,RandomForest
exp,0.0480778900860201,net-snmp,RandomForest
files_changed,0.0442556144694646,net-snmp,RandomForest
is_bug_fix,0.0468626940810277,net-snmp,RandomForest
lines_added,0.0816822648472324,net-snmp,RandomForest
lines_deleted,0.0486836533506899,net-snmp,RandomForest
ndev,0.0493106369515366,net-snmp,RandomForest
nuc,0.0414852589778104,net-snmp,RandomForest
patch_coverage_recalculated,0.0001699715630013,net-snmp,RandomForest
project_total_branch_percent,0.0298480448154813,net-snmp,RandomForest
project_total_branch_percent_delta,0.0148041561604319,net-snmp,RandomForest
project_total_function_percent,0.0367140170821837,net-snmp,RandomForest
project_total_function_percent_delta,0.0062098348839936,net-snmp,RandomForest
project_total_instantiation_percent,0.0372502595862216,net-snmp,RandomForest
project_total_instantiation_percent_delta,0.0063531633089931,net-snmp,RandomForest
project_total_line_percent,0.0386873390798876,net-snmp,RandomForest
project_total_line_percent_delta,0.0226778711714438,net-snmp,RandomForest
project_total_region_percent,0.0385741555544656,net-snmp,RandomForest
project_total_region_percent_delta,0.01569577525386,net-snmp,RandomForest
rexp,0.0542562009430619,net-snmp,RandomForest
sexp,0.0572205852020336,net-snmp,RandomForest
subsystems_changed,0.0497908527469157,net-snmp,RandomForest
total_prev_loc,0.047979065510517,net-snmp,RandomForest
age,0.0459486893861936,open62541,RandomForest
daily_commit_count,0.0450150426235689,open62541,RandomForest
directories_changed,0.0394009882023066,open62541,RandomForest
entropy,0.0455141026591665,open62541,RandomForest
exp,0.0416945981248024,open62541,RandomForest
files_changed,0.0371903480215597,open62541,RandomForest
is_bug_fix,0.0545015334328083,open62541,RandomForest
lines_added,0.0598550444677925,open62541,RandomForest
lines_deleted,0.055246795510648,open62541,RandomForest
ndev,0.0538166263453356,open62541,RandomForest
nuc,0.0536626853909515,open62541,RandomForest
patch_coverage_recalculated,0.0038188317297826,open62541,RandomForest
project_total_branch_percent,0.0098736970336697,open62541,RandomForest
project_total_branch_percent_delta,0.0151535540370809,open62541,RandomForest
project_total_function_percent,0.0410278808985755,open62541,RandomForest
project_total_function_percent_delta,0.0127212292010929,open62541,RandomForest
project_total_instantiation_percent,0.0248366266142693,open62541,RandomForest
project_total_instantiation_percent_delta,0.0130498589410647,open62541,RandomForest
project_total_line_percent,0.0605688382337365,open62541,RandomForest
project_total_line_percent_delta,0.0306667536981681,open62541,RandomForest
project_total_region_percent,0.0431928342602856,open62541,RandomForest
project_total_region_percent_delta,0.0313693284676427,open62541,RandomForest
rexp,0.0544281000204758,open62541,RandomForest
sexp,0.0339018019643046,open62541,RandomForest
subsystems_changed,0.0393795921891534,open62541,RandomForest
total_prev_loc,0.0541646185455629,open62541,RandomForest
age,0.0671707476946053,openthread,RandomForest
daily_commit_count,0.0269664122278755,openthread,RandomForest
directories_changed,0.0377880176843614,openthread,RandomForest
entropy,0.087320156376803,openthread,RandomForest
exp,0.0473090442292449,openthread,RandomForest
files_changed,0.052106386597669,openthread,RandomForest
is_bug_fix,0.0311167398063681,openthread,RandomForest
lines_added,0.0537019141952223,openthread,RandomForest
lines_deleted,0.0414963599508821,openthread,RandomForest
ndev,0.0437418061329691,openthread,RandomForest
nuc,0.0437971410025289,openthread,RandomForest
patch_coverage_recalculated,0.0038619583259568,openthread,RandomForest
project_total_branch_percent,0.0195535272414885,openthread,RandomForest
project_total_branch_percent_delta,0.0118589226026353,openthread,RandomForest
project_total_function_percent,0.0339363245161179,openthread,RandomForest
project_total_function_percent_delta,0.0220584820636664,openthread,RandomForest
project_total_instantiation_percent,0.0363514945962898,openthread,RandomForest
project_total_instantiation_percent_delta,0.0234760568243208,openthread,RandomForest
project_total_line_percent,0.037402446897653,openthread,RandomForest
project_total_line_percent_delta,0.0336982072139036,openthread,RandomForest
project_total_region_percent,0.0390918718819546,openthread,RandomForest
project_total_region_percent_delta,0.0301375084172089,openthread,RandomForest
rexp,0.0452184770501974,openthread,RandomForest
sexp,0.0434278213956193,openthread,RandomForest
subsystems_changed,0.0439190828407962,openthread,RandomForest
total_prev_loc,0.0434930922336609,openthread,RandomForest
age,0.0518958019829977,serenity,RandomForest
daily_commit_count,0.0397983716172462,serenity,RandomForest
directories_changed,0.048537586871819,serenity,RandomForest
entropy,0.0482628743432644,serenity,RandomForest
exp,0.0306536003715918,serenity,RandomForest
files_changed,0.0467855761482834,serenity,RandomForest
is_bug_fix,0.0329008664398975,serenity,RandomForest
lines_added,0.0418182063716822,serenity,RandomForest
lines_deleted,0.0396183354182745,serenity,RandomForest
ndev,0.0390932449631351,serenity,RandomForest
nuc,0.0434454004768228,serenity,RandomForest
patch_coverage_recalculated,0.0054598370804537,serenity,RandomForest
project_total_branch_percent,0.0386704473586141,serenity,RandomForest
project_total_branch_percent_delta,0.0243634100812412,serenity,RandomForest
project_total_function_percent,0.040399674365349,serenity,RandomForest
project_total_function_percent_delta,0.0259795033832563,serenity,RandomForest
project_total_instantiation_percent,0.0476573915136639,serenity,RandomForest
project_total_instantiation_percent_delta,0.0286703892327616,serenity,RandomForest
project_total_line_percent,0.0490391402011411,serenity,RandomForest
project_total_line_percent_delta,0.0246509690612637,serenity,RandomForest
project_total_region_percent,0.0610145750109596,serenity,RandomForest
project_total_region_percent_delta,0.0238765775587385,serenity,RandomForest
rexp,0.0391168795692955,serenity,RandomForest
sexp,0.039757620751036,serenity,RandomForest
subsystems_changed,0.0468061072170511,serenity,RandomForest
total_prev_loc,0.041727612610159,serenity,RandomForest
age,0.030367229917233,wolfssl,RandomForest
daily_commit_count,0.0532719598235861,wolfssl,RandomForest
directories_changed,0.0315511230502006,wolfssl,RandomForest
entropy,0.0500564301509417,wolfssl,RandomForest
exp,0.0317948743921472,wolfssl,RandomForest
files_changed,0.0312510063749669,wolfssl,RandomForest
is_bug_fix,0.0377995201030829,wolfssl,RandomForest
lines_added,0.0352747397106101,wolfssl,RandomForest
lines_deleted,0.0622235349363468,wolfssl,RandomForest
ndev,0.0462697811203944,wolfssl,RandomForest
nuc,0.0410795619645605,wolfssl,RandomForest
patch_coverage_recalculated,0.0001131756313754,wolfssl,RandomForest
project_total_branch_percent,0.011610165354275,wolfssl,RandomForest
project_total_branch_percent_delta,0.0157195837669448,wolfssl,RandomForest
project_total_function_percent,0.0573673309154391,wolfssl,RandomForest
project_total_function_percent_delta,0.0187275654852641,wolfssl,RandomForest
project_total_instantiation_percent,0.0456348044728835,wolfssl,RandomForest
project_total_instantiation_percent_delta,0.0189166337567898,wolfssl,RandomForest
project_total_line_percent,0.0626694413488142,wolfssl,RandomForest
project_total_line_percent_delta,0.026548461220986,wolfssl,RandomForest
project_total_region_percent,0.0601355041610079,wolfssl,RandomForest
project_total_region_percent_delta,0.0360177669253701,wolfssl,RandomForest
rexp,0.0976171412932888,wolfssl,RandomForest
sexp,0.026822661045731,wolfssl,RandomForest
subsystems_changed,0.037104386980489,wolfssl,RandomForest
total_prev_loc,0.0340556160972697,wolfssl,RandomForest
