feature,importance,project,model
VCC_f4_diff_loop,0.00016236212,icu,XGBoost
VCC_f5_sum_loop,0.00079418527,icu,XGBoost
VCC_f6_nb_added_if,0.043259308,icu,XGBoost
VCC_f7_nb_removed_if,0.030630577,icu,XGBoost
VCC_f8_diff_if,0.032490946,icu,XGBoost
VCC_f9_sum_if,0.01218563,icu,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,icu,XGBoost
VCC_s11_nb_added_goto,0.0,icu,XGBoost
VCC_s12_nb_removed_goto,0.0,icu,XGBoost
VCC_s13_nb_added_define,0.00041657774,icu,XGBoost
VCC_s14_nb_removed_define,0.0,icu,XGBoost
VCC_s15_nb_added_struct,0.0,icu,XGBoost
VCC_s16_nb_removed_struct,0.00017475593,icu,XGBoost
VCC_s17_diff_struct,0.0,icu,XGBoost
VCC_s18_sum_struct,0.0002159449,icu,XGBoost
VCC_s19_nb_added_offset,0.0,icu,XGBoost
VCC_s1_nb_added_sizeof,0.008673204,icu,XGBoost
VCC_s20_nb_removed_offset,0.0,icu,XGBoost
VCC_s21_nb_added_void,0.0067246314,icu,XGBoost
VCC_s22_nb_removed_void,0.0019175265,icu,XGBoost
VCC_s23_diff_void,0.0025777216,icu,XGBoost
VCC_s24_sum_void,0.0043581105,icu,XGBoost
VCC_s2_nb_removed_sizeof,0.0001933741,icu,XGBoost
VCC_s3_diff_sizeof,0.0044143912,icu,XGBoost
VCC_s4_sum_sizeof,0.013564807,icu,XGBoost
VCC_s5_nb_added_continue,0.0005018049,icu,XGBoost
VCC_s6_nb_removed_continue,0.0,icu,XGBoost
VCC_s7_nb_added_break,0.0069320644,icu,XGBoost
VCC_s8_nb_removed_break,0.00027635501,icu,XGBoost
VCC_s9_nb_added_INTMAX,0.0,icu,XGBoost
VCC_w1,0.0047461865,icu,XGBoost
VCC_w10,0.00021706265,icu,XGBoost
VCC_w2,0.0,icu,XGBoost
VCC_w3,0.0010734001,icu,XGBoost
VCC_w4,0.00061482104,icu,XGBoost
VCC_w5,0.041875515,icu,XGBoost
VCC_w6,0.0,icu,XGBoost
VCC_w7,0.0,icu,XGBoost
VCC_w8,0.0021225058,icu,XGBoost
VCC_w9,0.0005934628,icu,XGBoost
VCC_f10_nb_added_line,0.054061156,leptonica,XGBoost
VCC_f11_nb_removed_line,0.041442934,leptonica,XGBoost
VCC_f12_diff_line,0.13215582,leptonica,XGBoost
VCC_f13_sum_line,0.0048179086,leptonica,XGBoost
VCC_f14_nb_added_paren,0.030770026,leptonica,XGBoost
VCC_f15_nb_removed_paren,0.020263495,leptonica,XGBoost
VCC_f16_diff_paren,0.10898599,leptonica,XGBoost
VCC_f17_sum_paren,0.003954153,leptonica,XGBoost
VCC_f18_nb_added_bool,0.009299699,leptonica,XGBoost
VCC_f19_nb_removed_bool,0.0019998883,leptonica,XGBoost
VCC_f1_sum_file_change,0.022517128,leptonica,XGBoost
VCC_f20_diff_bool,0.0008809544,leptonica,XGBoost
VCC_f21_sum_bool,0.004917324,leptonica,XGBoost
VCC_f22_nb_added_assignement,0.01490026,leptonica,XGBoost
VCC_f23_nb_removed_assignement,0.019124249,leptonica,XGBoost
VCC_f24_diff_assignement,0.049227666,leptonica,XGBoost
VCC_f25_sum_assignement,0.0009786278,leptonica,XGBoost
VCC_f26_nb_added_function,0.0,leptonica,XGBoost
VCC_f27_nb_removed_function,0.0,leptonica,XGBoost
VCC_f28_diff_function,0.0,leptonica,XGBoost
VCC_f29_sum_function,0.0,leptonica,XGBoost
VCC_f2_nb_added_loop,0.00111563,leptonica,XGBoost
VCC_f3_nb_removed_loop,0.0,leptonica,XGBoost
VCC_f4_diff_loop,0.00051841105,leptonica,XGBoost
VCC_f5_sum_loop,0.0017589462,leptonica,XGBoost
VCC_f6_nb_added_if,0.054867458,leptonica,XGBoost
VCC_f7_nb_removed_if,0.028867394,leptonica,XGBoost
VCC_f8_diff_if,0.0017157027,leptonica,XGBoost
VCC_f9_sum_if,0.040730994,leptonica,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,leptonica,XGBoost
VCC_s11_nb_added_goto,0.0,leptonica,XGBoost
VCC_s12_nb_removed_goto,0.0,leptonica,XGBoost
VCC_s13_nb_added_define,0.0,leptonica,XGBoost
VCC_s14_nb_removed_define,0.0,leptonica,XGBoost
VCC_s15_nb_added_struct,0.0,leptonica,XGBoost
VCC_s16_nb_removed_struct,0.0,leptonica,XGBoost
VCC_s17_diff_struct,0.0,leptonica,XGBoost
VCC_s18_sum_struct,0.0,leptonica,XGBoost
VCC_s19_nb_added_offset,0.0,leptonica,XGBoost
VCC_s1_nb_added_sizeof,0.0003540252,leptonica,XGBoost
VCC_s20_nb_removed_offset,0.0,leptonica,XGBoost
VCC_s21_nb_added_void,0.0,leptonica,XGBoost
VCC_s22_nb_removed_void,0.0,leptonica,XGBoost
VCC_s23_diff_void,0.0,leptonica,XGBoost
VCC_s24_sum_void,0.0,leptonica,XGBoost
VCC_s2_nb_removed_sizeof,0.0,leptonica,XGBoost
VCC_s3_diff_sizeof,0.0,leptonica,XGBoost
VCC_s4_sum_sizeof,0.00030011564,leptonica,XGBoost
VCC_s5_nb_added_continue,0.0,leptonica,XGBoost
VCC_s6_nb_removed_continue,0.0,leptonica,XGBoost
VCC_s7_nb_added_break,0.0,leptonica,XGBoost
VCC_s8_nb_removed_break,0.0,leptonica,XGBoost
VCC_s9_nb_added_INTMAX,0.0,leptonica,XGBoost
VCC_w1,0.0,leptonica,XGBoost
VCC_w10,0.0019304168,leptonica,XGBoost
VCC_w2,0.101713605,leptonica,XGBoost
VCC_w3,0.002625469,leptonica,XGBoost
VCC_w4,0.0151393935,leptonica,XGBoost
VCC_w5,0.0,leptonica,XGBoost
VCC_w6,0.010120103,leptonica,XGBoost
VCC_w7,0.0,leptonica,XGBoost
VCC_w8,0.0036593354,leptonica,XGBoost
VCC_w9,0.0,leptonica,XGBoost
VCC_f10_nb_added_line,0.054273732,libarchive,XGBoost
VCC_f11_nb_removed_line,0.011696097,libarchive,XGBoost
VCC_f12_diff_line,0.07850365,libarchive,XGBoost
VCC_f13_sum_line,0.024887657,libarchive,XGBoost
VCC_f14_nb_added_paren,0.009795953,libarchive,XGBoost
VCC_f15_nb_removed_paren,0.019942777,libarchive,XGBoost
VCC_f16_diff_paren,0.06707256,libarchive,XGBoost
VCC_f17_sum_paren,0.004436907,libarchive,XGBoost
VCC_f18_nb_added_bool,0.004530761,libarchive,XGBoost
VCC_f19_nb_removed_bool,0.0044574854,libarchive,XGBoost
VCC_f1_sum_file_change,0.05659936,libarchive,XGBoost
VCC_f20_diff_bool,0.014002704,libarchive,XGBoost
VCC_f21_sum_bool,0.0031495902,libarchive,XGBoost
VCC_f22_nb_added_assignement,0.0444951,libarchive,XGBoost
VCC_f23_nb_removed_assignement,0.10610742,libarchive,XGBoost
VCC_f24_diff_assignement,0.0045167017,libarchive,XGBoost
VCC_f25_sum_assignement,0.033480376,libarchive,XGBoost
VCC_f26_nb_added_function,0.0003755468,libarchive,XGBoost
VCC_f27_nb_removed_function,0.0,libarchive,XGBoost
VCC_f28_diff_function,0.0,libarchive,XGBoost
VCC_f29_sum_function,0.0,libarchive,XGBoost
VCC_f2_nb_added_loop,0.00072105107,libarchive,XGBoost
VCC_f3_nb_removed_loop,0.0,libarchive,XGBoost
VCC_f4_diff_loop,0.0,libarchive,XGBoost
VCC_f5_sum_loop,0.0003601448,libarchive,XGBoost
VCC_f6_nb_added_if,0.022371596,libarchive,XGBoost
VCC_f7_nb_removed_if,0.0021186688,libarchive,XGBoost
VCC_f8_diff_if,0.0072927275,libarchive,XGBoost
VCC_f9_sum_if,0.008752064,libarchive,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,libarchive,XGBoost
VCC_s11_nb_added_goto,0.0,libarchive,XGBoost
VCC_s12_nb_removed_goto,0.0,libarchive,XGBoost
VCC_s13_nb_added_define,0.0011055699,libarchive,XGBoost
VCC_s14_nb_removed_define,0.0,libarchive,XGBoost
VCC_s15_nb_added_struct,0.0,libarchive,XGBoost
VCC_s16_nb_removed_struct,0.0,libarchive,XGBoost
VCC_s17_diff_struct,0.0,libarchive,XGBoost
VCC_s18_sum_struct,0.0,libarchive,XGBoost
VCC_s19_nb_added_offset,0.0,libarchive,XGBoost
VCC_s1_nb_added_sizeof,0.03191202,libarchive,XGBoost
VCC_s20_nb_removed_offset,0.0,libarchive,XGBoost
VCC_s21_nb_added_void,0.0,libarchive,XGBoost
VCC_s22_nb_removed_void,0.0,libarchive,XGBoost
VCC_s23_diff_void,0.0,libarchive,XGBoost
VCC_s24_sum_void,0.0,libarchive,XGBoost
VCC_s2_nb_removed_sizeof,0.0,libarchive,XGBoost
VCC_s3_diff_sizeof,0.025158174,libarchive,XGBoost
VCC_s4_sum_sizeof,0.003807919,libarchive,XGBoost
VCC_s5_nb_added_continue,0.0,libarchive,XGBoost
VCC_s6_nb_removed_continue,0.0,libarchive,XGBoost
VCC_s7_nb_added_break,0.0,libarchive,XGBoost
VCC_s8_nb_removed_break,0.0,libarchive,XGBoost
VCC_s9_nb_added_INTMAX,0.0,libarchive,XGBoost
VCC_w1,0.021475758,libarchive,XGBoost
VCC_w10,0.0021649052,libarchive,XGBoost
VCC_w2,0.0,libarchive,XGBoost
VCC_w3,0.0005950509,libarchive,XGBoost
VCC_w4,0.010499573,libarchive,XGBoost
VCC_w5,0.0,libarchive,XGBoost
VCC_w6,0.01827856,libarchive,XGBoost
VCC_w7,0.0,libarchive,XGBoost
VCC_w8,0.0,libarchive,XGBoost
VCC_w9,0.115876645,libarchive,XGBoost
VCC_f10_nb_added_line,0.0020363908,libavc,XGBoost
VCC_f11_nb_removed_line,0.0026521487,libavc,XGBoost
VCC_f12_diff_line,0.0051682615,libavc,XGBoost
VCC_f13_sum_line,0.0050604097,libavc,XGBoost
VCC_f14_nb_added_paren,0.0035312332,libavc,XGBoost
VCC_f15_nb_removed_paren,0.0064383512,libavc,XGBoost
VCC_f16_diff_paren,0.008868811,libavc,XGBoost
VCC_f17_sum_paren,0.013268457,libavc,XGBoost
VCC_f18_nb_added_bool,0.003138225,libavc,XGBoost
VCC_f19_nb_removed_bool,0.0003251994,libavc,XGBoost
VCC_f1_sum_file_change,0.0027676409,libavc,XGBoost
VCC_f20_diff_bool,0.0007850241,libavc,XGBoost
VCC_f21_sum_bool,0.0036318756,libavc,XGBoost
VCC_f22_nb_added_assignement,0.008024163,libavc,XGBoost
VCC_f23_nb_removed_assignement,0.002676408,libavc,XGBoost
VCC_f24_diff_assignement,0.0005927009,libavc,XGBoost
VCC_f25_sum_assignement,0.020779848,libavc,XGBoost
VCC_f26_nb_added_function,0.0,libavc,XGBoost
VCC_f27_nb_removed_function,0.0,libavc,XGBoost
VCC_f28_diff_function,0.0,libavc,XGBoost
VCC_f29_sum_function,0.0,libavc,XGBoost
VCC_f2_nb_added_loop,0.0,libavc,XGBoost
VCC_f3_nb_removed_loop,0.0,libavc,XGBoost
VCC_f4_diff_loop,0.0,libavc,XGBoost
VCC_f5_sum_loop,0.0,libavc,XGBoost
VCC_f6_nb_added_if,0.0013484252,libavc,XGBoost
VCC_f7_nb_removed_if,0.0010064336,libavc,XGBoost
VCC_f8_diff_if,0.00029471886,libavc,XGBoost
VCC_f9_sum_if,0.00032713002,libavc,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,libavc,XGBoost
VCC_s11_nb_added_goto,0.0,libavc,XGBoost
VCC_s12_nb_removed_goto,0.0,libavc,XGBoost
VCC_s13_nb_added_define,0.0,libavc,XGBoost
VCC_s14_nb_removed_define,0.0,libavc,XGBoost
VCC_s15_nb_added_struct,0.0,libavc,XGBoost
VCC_s16_nb_removed_struct,0.0,libavc,XGBoost
VCC_s17_diff_struct,0.0,libavc,XGBoost
VCC_s18_sum_struct,0.0,libavc,XGBoost
VCC_s19_nb_added_offset,0.0,libavc,XGBoost
VCC_s1_nb_added_sizeof,0.0,libavc,XGBoost
VCC_s20_nb_removed_offset,0.0,libavc,XGBoost
VCC_s21_nb_added_void,0.0,libavc,XGBoost
VCC_s22_nb_removed_void,0.0,libavc,XGBoost
VCC_s23_diff_void,0.0,libavc,XGBoost
VCC_s24_sum_void,0.0,libavc,XGBoost
VCC_s2_nb_removed_sizeof,0.0,libavc,XGBoost
VCC_s3_diff_sizeof,0.0,libavc,XGBoost
VCC_s4_sum_sizeof,0.0,libavc,XGBoost
VCC_s5_nb_added_continue,0.0,libavc,XGBoost
VCC_s6_nb_removed_continue,0.0,libavc,XGBoost
VCC_s7_nb_added_break,0.0,libavc,XGBoost
VCC_s8_nb_removed_break,0.0,libavc,XGBoost
VCC_s9_nb_added_INTMAX,0.0,libavc,XGBoost
VCC_w1,0.010429459,libavc,XGBoost
VCC_w10,0.0,libavc,XGBoost
VCC_w2,0.0,libavc,XGBoost
VCC_w3,0.01799059,libavc,XGBoost
VCC_w4,0.0021007846,libavc,XGBoost
VCC_w5,0.0,libavc,XGBoost
VCC_w6,0.0,libavc,XGBoost
VCC_w7,0.0,libavc,XGBoost
VCC_w8,0.038083974,libavc,XGBoost
VCC_w9,0.012747416,libavc,XGBoost
VCC_f10_nb_added_line,0.020297311,libjxl,XGBoost
VCC_f11_nb_removed_line,0.039215244,libjxl,XGBoost
VCC_f12_diff_line,0.032025903,libjxl,XGBoost
VCC_f13_sum_line,0.025170667,libjxl,XGBoost
VCC_f14_nb_added_paren,0.023411099,libjxl,XGBoost
VCC_f15_nb_removed_paren,0.02986173,libjxl,XGBoost
VCC_f16_diff_paren,0.012942274,libjxl,XGBoost
VCC_f17_sum_paren,0.03150709,libjxl,XGBoost
VCC_f18_nb_added_bool,0.03352659,libjxl,XGBoost
VCC_f19_nb_removed_bool,0.067628816,libjxl,XGBoost
VCC_f1_sum_file_change,0.05420775,libjxl,XGBoost
VCC_f20_diff_bool,0.06438957,libjxl,XGBoost
VCC_f21_sum_bool,0.055765282,libjxl,XGBoost
VCC_f22_nb_added_assignement,0.030652573,libjxl,XGBoost
VCC_f23_nb_removed_assignement,0.017338637,libjxl,XGBoost
VCC_f24_diff_assignement,0.029152906,libjxl,XGBoost
VCC_f25_sum_assignement,0.012407853,libjxl,XGBoost
VCC_f26_nb_added_function,0.007506124,libjxl,XGBoost
VCC_f27_nb_removed_function,0.0021914442,libjxl,XGBoost
VCC_f28_diff_function,0.005826109,libjxl,XGBoost
VCC_f29_sum_function,0.0097062895,libjxl,XGBoost
VCC_f2_nb_added_loop,0.0431695,libjxl,XGBoost
VCC_f3_nb_removed_loop,0.025527053,libjxl,XGBoost
VCC_f4_diff_loop,0.012827538,libjxl,XGBoost
VCC_f5_sum_loop,0.026792817,libjxl,XGBoost
VCC_f6_nb_added_if,0.04002214,libjxl,XGBoost
VCC_f7_nb_removed_if,0.04554878,libjxl,XGBoost
VCC_f8_diff_if,0.016936466,libjxl,XGBoost
VCC_f9_sum_if,0.050626554,libjxl,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,libjxl,XGBoost
VCC_s11_nb_added_goto,0.0,libjxl,XGBoost
VCC_s12_nb_removed_goto,0.0,libjxl,XGBoost
VCC_s13_nb_added_define,0.0034828635,libjxl,XGBoost
VCC_s14_nb_removed_define,0.002948334,libjxl,XGBoost
VCC_s15_nb_added_struct,0.001765317,libjxl,XGBoost
VCC_s16_nb_removed_struct,0.00050778134,libjxl,XGBoost
VCC_s17_diff_struct,0.0012908705,libjxl,XGBoost
VCC_s18_sum_struct,0.005023374,libjxl,XGBoost
VCC_s19_nb_added_offset,0.0009151053,libjxl,XGBoost
VCC_s1_nb_added_sizeof,0.005854638,libjxl,XGBoost
VCC_s20_nb_removed_offset,0.00047407427,libjxl,XGBoost
VCC_s21_nb_added_void,0.0063785366,libjxl,XGBoost
VCC_s22_nb_removed_void,0.0041517434,libjxl,XGBoost
VCC_s23_diff_void,0.0052333483,libjxl,XGBoost
VCC_s24_sum_void,0.0054567424,libjxl,XGBoost
VCC_s2_nb_removed_sizeof,0.0011334573,libjxl,XGBoost
VCC_s3_diff_sizeof,0.00068661553,libjxl,XGBoost
VCC_s4_sum_sizeof,0.010368214,libjxl,XGBoost
VCC_s5_nb_added_continue,0.0136002945,libjxl,XGBoost
VCC_s6_nb_removed_continue,0.0009602677,libjxl,XGBoost
VCC_s7_nb_added_break,0.0044847545,libjxl,XGBoost
VCC_s8_nb_removed_break,0.004449208,libjxl,XGBoost
VCC_s9_nb_added_INTMAX,0.0,libjxl,XGBoost
VCC_w1,0.0,libjxl,XGBoost
VCC_w10,0.0044536614,libjxl,XGBoost
VCC_w2,0.0,libjxl,XGBoost
VCC_w3,0.0,libjxl,XGBoost
VCC_w4,0.0,libjxl,XGBoost
VCC_w5,0.0017556929,libjxl,XGBoost
VCC_w6,0.0,libjxl,XGBoost
VCC_w7,0.0032159388,libjxl,XGBoost
VCC_w8,0.00046270076,libjxl,XGBoost
VCC_w9,0.00031990642,libjxl,XGBoost
VCC_f10_nb_added_line,0.043478493,libvips,XGBoost
VCC_f11_nb_removed_line,0.032895423,libvips,XGBoost
VCC_f12_diff_line,0.03772252,libvips,XGBoost
VCC_f13_sum_line,0.033172116,libvips,XGBoost
VCC_f14_nb_added_paren,0.021070251,libvips,XGBoost
VCC_f15_nb_removed_paren,0.020520976,libvips,XGBoost
VCC_f16_diff_paren,0.026273184,libvips,XGBoost
VCC_f17_sum_paren,0.009351235,libvips,XGBoost
VCC_f18_nb_added_bool,0.017053176,libvips,XGBoost
VCC_f19_nb_removed_bool,0.012032724,libvips,XGBoost
VCC_f1_sum_file_change,0.04810693,libvips,XGBoost
VCC_f20_diff_bool,0.00603701,libvips,XGBoost
VCC_f21_sum_bool,0.013004015,libvips,XGBoost
VCC_f22_nb_added_assignement,0.051963735,libvips,XGBoost
VCC_f23_nb_removed_assignement,0.027523274,libvips,XGBoost
VCC_f24_diff_assignement,0.029424556,libvips,XGBoost
VCC_f25_sum_assignement,0.030192545,libvips,XGBoost
VCC_f26_nb_added_function,0.005203214,libvips,XGBoost
VCC_f27_nb_removed_function,0.0043646037,libvips,XGBoost
VCC_f28_diff_function,0.0016978631,libvips,XGBoost
VCC_f29_sum_function,0.014479449,libvips,XGBoost
VCC_f2_nb_added_loop,0.0,libvips,XGBoost
VCC_f3_nb_removed_loop,0.0,libvips,XGBoost
VCC_f4_diff_loop,0.0,libvips,XGBoost
VCC_f5_sum_loop,0.0,libvips,XGBoost
VCC_f6_nb_added_if,0.0014958073,libvips,XGBoost
VCC_f7_nb_removed_if,0.0005615898,libvips,XGBoost
VCC_f8_diff_if,0.0,libvips,XGBoost
VCC_f9_sum_if,0.00088605,libvips,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,libvips,XGBoost
VCC_s11_nb_added_goto,0.0,libvips,XGBoost
VCC_s12_nb_removed_goto,0.0,libvips,XGBoost
VCC_s13_nb_added_define,0.002328652,libvips,XGBoost
VCC_s14_nb_removed_define,0.0029050517,libvips,XGBoost
VCC_s15_nb_added_struct,0.00028252916,libvips,XGBoost
VCC_s16_nb_removed_struct,0.0,libvips,XGBoost
VCC_s17_diff_struct,0.0,libvips,XGBoost
VCC_s18_sum_struct,0.0,libvips,XGBoost
VCC_s19_nb_added_offset,0.0,libvips,XGBoost
VCC_s1_nb_added_sizeof,0.0,libvips,XGBoost
VCC_s20_nb_removed_offset,0.0,libvips,XGBoost
VCC_s21_nb_added_void,0.005142065,libvips,XGBoost
VCC_s22_nb_removed_void,0.0,libvips,XGBoost
VCC_s23_diff_void,0.0018085638,libvips,XGBoost
VCC_s24_sum_void,0.002605253,libvips,XGBoost
VCC_s2_nb_removed_sizeof,0.0,libvips,XGBoost
VCC_s3_diff_sizeof,0.0,libvips,XGBoost
VCC_s4_sum_sizeof,0.00034393213,libvips,XGBoost
VCC_s5_nb_added_continue,0.0,libvips,XGBoost
VCC_s6_nb_removed_continue,0.0,libvips,XGBoost
VCC_s7_nb_added_break,0.0006947034,libvips,XGBoost
VCC_s8_nb_removed_break,0.00032136237,libvips,XGBoost
VCC_s9_nb_added_INTMAX,0.0,libvips,XGBoost
VCC_w1,0.0071088886,libvips,XGBoost
VCC_w10,0.0,libvips,XGBoost
VCC_w2,0.016087499,libvips,XGBoost
VCC_w3,0.028278036,libvips,XGBoost
VCC_w4,0.020245014,libvips,XGBoost
VCC_w5,0.010678934,libvips,XGBoost
VCC_w6,0.010082239,libvips,XGBoost
VCC_w7,0.008822993,libvips,XGBoost
VCC_w8,0.009158042,libvips,XGBoost
VCC_w9,0.009595507,libvips,XGBoost
VCC_f10_nb_added_line,0.026044887,mruby,XGBoost
VCC_f11_nb_removed_line,0.014257941,mruby,XGBoost
VCC_f12_diff_line,0.040543653,mruby,XGBoost
VCC_f13_sum_line,0.023382822,mruby,XGBoost
VCC_f14_nb_added_paren,0.03454802,mruby,XGBoost
VCC_f15_nb_removed_paren,0.016319562,mruby,XGBoost
VCC_f16_diff_paren,0.04222741,mruby,XGBoost
VCC_f17_sum_paren,0.024475979,mruby,XGBoost
VCC_f18_nb_added_bool,0.01720858,mruby,XGBoost
VCC_f19_nb_removed_bool,0.0072616823,mruby,XGBoost
VCC_f1_sum_file_change,0.047747374,mruby,XGBoost
VCC_f20_diff_bool,0.007806823,mruby,XGBoost
VCC_f21_sum_bool,0.014426903,mruby,XGBoost
VCC_f22_nb_added_assignement,0.03837752,mruby,XGBoost
VCC_f23_nb_removed_assignement,0.022871487,mruby,XGBoost
VCC_f24_diff_assignement,0.026296925,mruby,XGBoost
VCC_f25_sum_assignement,0.026998222,mruby,XGBoost
VCC_f26_nb_added_function,0.013037817,mruby,XGBoost
VCC_f27_nb_removed_function,0.01248028,mruby,XGBoost
VCC_f28_diff_function,0.00969367,mruby,XGBoost
VCC_f29_sum_function,0.013927575,mruby,XGBoost
VCC_f2_nb_added_loop,0.028428318,mruby,XGBoost
VCC_f3_nb_removed_loop,0.005756022,mruby,XGBoost
VCC_f4_diff_loop,0.0017148451,mruby,XGBoost
VCC_f5_sum_loop,0.019895405,mruby,XGBoost
VCC_f6_nb_added_if,0.023777444,mruby,XGBoost
VCC_f7_nb_removed_if,0.009228345,mruby,XGBoost
VCC_f8_diff_if,0.023499247,mruby,XGBoost
VCC_f9_sum_if,0.022838902,mruby,XGBoost
VCC_s10_nb_removed_INTMAX,0.0005572467,mruby,XGBoost
VCC_s11_nb_added_goto,0.016891483,mruby,XGBoost
VCC_s12_nb_removed_goto,0.0012119086,mruby,XGBoost
VCC_s13_nb_added_define,0.013527119,mruby,XGBoost
VCC_s14_nb_removed_define,0.0032638917,mruby,XGBoost
VCC_s15_nb_added_struct,0.0023600187,mruby,XGBoost
VCC_s16_nb_removed_struct,0.0012947175,mruby,XGBoost
VCC_s17_diff_struct,0.00049811654,mruby,XGBoost
VCC_s18_sum_struct,0.0030438278,mruby,XGBoost
VCC_s19_nb_added_offset,0.0,mruby,XGBoost
VCC_s1_nb_added_sizeof,0.005089488,mruby,XGBoost
VCC_s20_nb_removed_offset,0.0,mruby,XGBoost
VCC_s21_nb_added_void,0.0013605972,mruby,XGBoost
VCC_s22_nb_removed_void,0.0007719997,mruby,XGBoost
VCC_s23_diff_void,0.0005793482,mruby,XGBoost
VCC_s24_sum_void,0.0013803169,mruby,XGBoost
VCC_s2_nb_removed_sizeof,0.002066085,mruby,XGBoost
VCC_s3_diff_sizeof,0.00091780757,mruby,XGBoost
VCC_s4_sum_sizeof,0.005492608,mruby,XGBoost
VCC_s5_nb_added_continue,0.0007241691,mruby,XGBoost
VCC_s6_nb_removed_continue,0.00032265988,mruby,XGBoost
VCC_s7_nb_added_break,0.015395502,mruby,XGBoost
VCC_s8_nb_removed_break,0.010376659,mruby,XGBoost
VCC_s9_nb_added_INTMAX,7.355875e-05,mruby,XGBoost
VCC_w1,0.022384316,mruby,XGBoost
VCC_w10,0.01120402,mruby,XGBoost
VCC_w2,0.025391938,mruby,XGBoost
VCC_w3,0.0096502965,mruby,XGBoost
VCC_w4,0.014170864,mruby,XGBoost
VCC_w5,0.01954624,mruby,XGBoost
VCC_w6,0.0128538245,mruby,XGBoost
VCC_w7,0.012412071,mruby,XGBoost
VCC_w8,0.00808403,mruby,XGBoost
VCC_w9,0.0064740567,mruby,XGBoost
VCC_f10_nb_added_line,0.04701645,net-snmp,XGBoost
VCC_f11_nb_removed_line,0.0008989379,net-snmp,XGBoost
VCC_f12_diff_line,0.05047208,net-snmp,XGBoost
VCC_f13_sum_line,0.019988108,net-snmp,XGBoost
VCC_f14_nb_added_paren,0.027072908,net-snmp,XGBoost
VCC_f15_nb_removed_paren,0.002226987,net-snmp,XGBoost
VCC_f16_diff_paren,0.055569552,net-snmp,XGBoost
VCC_f17_sum_paren,0.0046476987,net-snmp,XGBoost
VCC_f18_nb_added_bool,0.009227454,net-snmp,XGBoost
VCC_f19_nb_removed_bool,0.00074788486,net-snmp,XGBoost
VCC_f1_sum_file_change,0.0021550576,net-snmp,XGBoost
VCC_f20_diff_bool,0.0011070779,net-snmp,XGBoost
VCC_f21_sum_bool,0.0022292726,net-snmp,XGBoost
VCC_f22_nb_added_assignement,0.03968651,net-snmp,XGBoost
VCC_f23_nb_removed_assignement,0.0018003454,net-snmp,XGBoost
VCC_f24_diff_assignement,0.032667253,net-snmp,XGBoost
VCC_f25_sum_assignement,0.01550093,net-snmp,XGBoost
VCC_f26_nb_added_function,0.016967494,net-snmp,XGBoost
VCC_f27_nb_removed_function,0.0,net-snmp,XGBoost
VCC_f28_diff_function,0.00084113155,net-snmp,XGBoost
VCC_f29_sum_function,0.00645115,net-snmp,XGBoost
VCC_f2_nb_added_loop,0.006579264,net-snmp,XGBoost
VCC_f3_nb_removed_loop,0.0,net-snmp,XGBoost
VCC_f4_diff_loop,0.012574261,net-snmp,XGBoost
VCC_f5_sum_loop,0.0013400993,net-snmp,XGBoost
VCC_f6_nb_added_if,0.025372405,net-snmp,XGBoost
VCC_f7_nb_removed_if,0.0007431573,net-snmp,XGBoost
VCC_f8_diff_if,0.024004344,net-snmp,XGBoost
VCC_f9_sum_if,0.008202145,net-snmp,XGBoost
VCC_s10_nb_removed_INTMAX,0.0,net-snmp,XGBoost
VCC_s11_nb_added_goto,0.0,net-snmp,XGBoost
VCC_s12_nb_removed_goto,0.0,net-snmp,XGBoost
VCC_s13_nb_added_define,0.00037392307,net-snmp,XGBoost
VCC_s14_nb_removed_define,0.00028154175,net-snmp,XGBoost
VCC_s15_nb_added_struct,0.0,net-snmp,XGBoost
VCC_s16_nb_removed_struct,0.0,net-snmp,XGBoost
VCC_s17_diff_struct,0.0,net-snmp,XGBoost
VCC_s18_sum_struct,0.0,net-snmp,XGBoost
VCC_s19_nb_added_offset,0.0,net-snmp,XGBoost
VCC_s1_nb_added_sizeof,0.007381645,net-snmp,XGBoost
VCC_s20_nb_removed_offset,0.0,net-snmp,XGBoost
VCC_s21_nb_added_void,0.003636562,net-snmp,XGBoost
VCC_s22_nb_removed_void,0.0,net-snmp,XGBoost
VCC_s23_diff_void,0.0,net-snmp,XGBoost
VCC_s24_sum_void,0.00080426346,net-snmp,XGBoost
VCC_s2_nb_removed_sizeof,0.00029505344,net-snmp,XGBoost
VCC_s3_diff_sizeof,0.0026166404,net-snmp,XGBoost
VCC_s4_sum_sizeof,0.002379962,net-snmp,XGBoost
VCC_s5_nb_added_continue,0.0,net-snmp,XGBoost
VCC_s6_nb_removed_continue,0.0,net-snmp,XGBoost
VCC_s7_nb_added_break,0.0,net-snmp,XGBoost
VCC_s8_nb_removed_break,0.0,net-snmp,XGBoost
VCC_s9_nb_added_INTMAX,0.0,net-snmp,XGBoost
VCC_w1,0.0,net-snmp,XGBoost
VCC_w10,0.0,net-snmp,XGBoost
VCC_w2,0.0,net-snmp,XGBoost
