feature,importance,project,model
files_changed,0.034377772,icu,XGBoost
is_bug_fix,0.009156231,icu,XGBoost
lines_added,0.049278792,icu,XGBoost
lines_deleted,0.033618014,icu,XGBoost
ndev,0.0107427025,icu,XGBoost
nuc,0.05844609,icu,XGBoost
rexp,0.03227503,icu,XGBoost
sexp,0.025269471,icu,XGBoost
subsystems_changed,0.03730549,icu,XGBoost
total_prev_loc,0.017298078,icu,XGBoost
age,0.06312736,leptonica,XGBoost
directories_changed,0.0276613,leptonica,XGBoost
entropy,0.035577364,leptonica,XGBoost
exp,0.03527645,leptonica,XGBoost
files_changed,0.052664652,leptonica,XGBoost
is_bug_fix,0.029190125,leptonica,XGBoost
lines_added,0.09762189,leptonica,XGBoost
lines_deleted,0.09968823,leptonica,XGBoost
ndev,0.0054832827,leptonica,XGBoost
nuc,0.042718153,leptonica,XGBoost
rexp,0.058881883,leptonica,XGBoost
sexp,0.07059659,leptonica,XGBoost
subsystems_changed,0.048520066,leptonica,XGBoost
total_prev_loc,0.11394502,leptonica,XGBoost
age,0.032130517,libarchive,XGBoost
directories_changed,0.06293614,libarchive,XGBoost
entropy,0.047886346,libarchive,XGBoost
exp,0.076717556,libarchive,XGBoost
files_changed,0.041153874,libarchive,XGBoost
is_bug_fix,0.07326498,libarchive,XGBoost
lines_added,0.09709697,libarchive,XGBoost
lines_deleted,0.022208279,libarchive,XGBoost
ndev,0.004979112,libarchive,XGBoost
nuc,0.02320061,libarchive,XGBoost
rexp,0.021137688,libarchive,XGBoost
sexp,0.060927518,libarchive,XGBoost
subsystems_changed,0.058374982,libarchive,XGBoost
total_prev_loc,0.18168913,libarchive,XGBoost
age,0.010126335,libavc,XGBoost
directories_changed,0.0043371725,libavc,XGBoost
entropy,0.009435605,libavc,XGBoost
exp,0.007335775,libavc,XGBoost
files_changed,0.0033919255,libavc,XGBoost
is_bug_fix,0.00610122,libavc,XGBoost
lines_added,0.008254616,libavc,XGBoost
lines_deleted,0.01346203,libavc,XGBoost
ndev,0.013616521,libavc,XGBoost
nuc,0.008508341,libavc,XGBoost
rexp,0.027217373,libavc,XGBoost
sexp,0.015547625,libavc,XGBoost
subsystems_changed,0.0054891277,libavc,XGBoost
total_prev_loc,0.007917072,libavc,XGBoost
age,0.05313698,libjxl,XGBoost
directories_changed,0.08126978,libjxl,XGBoost
entropy,0.045537166,libjxl,XGBoost
exp,0.092699096,libjxl,XGBoost
files_changed,0.07421377,libjxl,XGBoost
is_bug_fix,0.026419165,libjxl,XGBoost
lines_added,0.05246816,libjxl,XGBoost
lines_deleted,0.07810422,libjxl,XGBoost
ndev,0.09286074,libjxl,XGBoost
nuc,0.06533177,libjxl,XGBoost
rexp,0.04347182,libjxl,XGBoost
sexp,0.03446466,libjxl,XGBoost
subsystems_changed,0.08078381,libjxl,XGBoost
total_prev_loc,0.13109072,libjxl,XGBoost
age,0.039849102,libvips,XGBoost
directories_changed,0.027376868,libvips,XGBoost
entropy,0.094686896,libvips,XGBoost
exp,0.031045545,libvips,XGBoost
files_changed,0.046977136,libvips,XGBoost
is_bug_fix,0.024004735,libvips,XGBoost
lines_added,0.05434144,libvips,XGBoost
lines_deleted,0.047089767,libvips,XGBoost
ndev,0.08280264,libvips,XGBoost
nuc,0.020289408,libvips,XGBoost
rexp,0.04388652,libvips,XGBoost
sexp,0.032612454,libvips,XGBoost
subsystems_changed,0.007654578,libvips,XGBoost
total_prev_loc,0.07238291,libvips,XGBoost
age,0.07161926,mruby,XGBoost
directories_changed,0.04076962,mruby,XGBoost
entropy,0.03819141,mruby,XGBoost
exp,0.050331213,mruby,XGBoost
files_changed,0.07678407,mruby,XGBoost
is_bug_fix,0.050072167,mruby,XGBoost
lines_added,0.085707664,mruby,XGBoost
lines_deleted,0.05546792,mruby,XGBoost
ndev,0.05694655,mruby,XGBoost
nuc,0.07941424,mruby,XGBoost
rexp,0.06116075,mruby,XGBoost
sexp,0.05478297,mruby,XGBoost
subsystems_changed,0.07605641,mruby,XGBoost
total_prev_loc,0.054547593,mruby,XGBoost
age,0.025976429,net-snmp,XGBoost
directories_changed,0.005324265,net-snmp,XGBoost
entropy,0.03098004,net-snmp,XGBoost
exp,0.019403646,net-snmp,XGBoost
files_changed,0.005669584,net-snmp,XGBoost
is_bug_fix,0.04968931,net-snmp,XGBoost
lines_added,0.13539852,net-snmp,XGBoost
lines_deleted,0.011351034,net-snmp,XGBoost
ndev,0.012730621,net-snmp,XGBoost
nuc,0.0130313495,net-snmp,XGBoost
rexp,0.03409066,net-snmp,XGBoost
sexp,0.049757175,net-snmp,XGBoost
subsystems_changed,0.032952964,net-snmp,XGBoost
total_prev_loc,0.018088834,net-snmp,XGBoost
age,0.05399312,open62541,XGBoost
directories_changed,0.036711924,open62541,XGBoost
entropy,0.07379732,open62541,XGBoost
exp,0.040110435,open62541,XGBoost
files_changed,0.031962477,open62541,XGBoost
is_bug_fix,0.09150697,open62541,XGBoost
lines_added,0.104821004,open62541,XGBoost
lines_deleted,0.086354546,open62541,XGBoost
ndev,0.07376587,open62541,XGBoost
nuc,0.056785986,open62541,XGBoost
rexp,0.08821181,open62541,XGBoost
sexp,0.024735073,open62541,XGBoost
subsystems_changed,0.060877535,open62541,XGBoost
total_prev_loc,0.08469925,open62541,XGBoost
age,0.09721114,openthread,XGBoost
directories_changed,0.059925113,openthread,XGBoost
entropy,0.10151232,openthread,XGBoost
exp,0.07147611,openthread,XGBoost
files_changed,0.073913604,openthread,XGBoost
is_bug_fix,0.05271532,openthread,XGBoost
lines_added,0.07290295,openthread,XGBoost
lines_deleted,0.0687757,openthread,XGBoost
ndev,0.063391775,openthread,XGBoost
nuc,0.06820724,openthread,XGBoost
rexp,0.06393451,openthread,XGBoost
sexp,0.065726265,openthread,XGBoost
subsystems_changed,0.0730568,openthread,XGBoost
total_prev_loc,0.06354744,openthread,XGBoost
age,0.078916654,serenity,XGBoost
directories_changed,0.083595864,serenity,XGBoost
entropy,0.06849275,serenity,XGBoost
exp,0.06303225,serenity,XGBoost
files_changed,0.08575279,serenity,XGBoost
is_bug_fix,0.0563432,serenity,XGBoost
lines_added,0.06412698,serenity,XGBoost
lines_deleted,0.07027773,serenity,XGBoost
ndev,0.07163519,serenity,XGBoost
nuc,0.07009643,serenity,XGBoost
rexp,0.063369,serenity,XGBoost
sexp,0.07935804,serenity,XGBoost
subsystems_changed,0.07257983,serenity,XGBoost
total_prev_loc,0.06501586,serenity,XGBoost
age,0.0245057,wolfssl,XGBoost
directories_changed,0.024572698,wolfssl,XGBoost
entropy,0.08993985,wolfssl,XGBoost
exp,0.040282223,wolfssl,XGBoost
files_changed,0.042421833,wolfssl,XGBoost
is_bug_fix,0.06042127,wolfssl,XGBoost
lines_added,0.045844465,wolfssl,XGBoost
lines_deleted,0.10956619,wolfssl,XGBoost
ndev,0.067037776,wolfssl,XGBoost
nuc,0.046676423,wolfssl,XGBoost
rexp,0.30120394,wolfssl,XGBoost
sexp,0.032973,wolfssl,XGBoost
subsystems_changed,0.062344942,wolfssl,XGBoost
total_prev_loc,0.029987443,wolfssl,XGBoost
age,0.0458183940104967,arrow,RandomForest
directories_changed,0.0633085919252849,arrow,RandomForest
entropy,0.0565323275436516,arrow,RandomForest
exp,0.0634438051708131,arrow,RandomForest
files_changed,0.0860092856510358,arrow,RandomForest
is_bug_fix,0.0380981443395744,arrow,RandomForest
lines_added,0.0718832004133017,arrow,RandomForest
lines_deleted,0.101223587012172,arrow,RandomForest
ndev,0.1117929356487781,arrow,RandomForest
nuc,0.0605010180748023,arrow,RandomForest
rexp,0.0800373641681728,arrow,RandomForest
sexp,0.0777195385586804,arrow,RandomForest
subsystems_changed,0.0445405817249165,arrow,RandomForest
total_prev_loc,0.0990912257583191,arrow,RandomForest
age,0.0530669884542067,c-blosc2,RandomForest
directories_changed,0.0573550655861056,c-blosc2,RandomForest
entropy,0.0390750497308121,c-blosc2,RandomForest
exp,0.050996111610667,c-blosc2,RandomForest
files_changed,0.0629318738616349,c-blosc2,RandomForest
is_bug_fix,0.051714985326742,c-blosc2,RandomForest
lines_added,0.1025602468018902,c-blosc2,RandomForest
lines_deleted,0.0850913751711423,c-blosc2,RandomForest
ndev,0.0844736544540791,c-blosc2,RandomForest
nuc,0.06797905211533,c-blosc2,RandomForest
rexp,0.0901977688362634,c-blosc2,RandomForest
sexp,0.080671761190628,c-blosc2,RandomForest
subsystems_changed,0.0649068962788732,c-blosc2,RandomForest
total_prev_loc,0.1089791705816251,c-blosc2,RandomForest
age,0.0769517472627074,clamav,RandomForest
directories_changed,0.0447758456203517,clamav,RandomForest
entropy,0.0992673763888024,clamav,RandomForest
exp,0.0770045073266412,clamav,RandomForest
files_changed,0.0814997569908886,clamav,RandomForest
is_bug_fix,0.0441566988398096,clamav,RandomForest
lines_added,0.1096072579540182,clamav,RandomForest
lines_deleted,0.073314569456527,clamav,RandomForest
ndev,0.0583224423417522,clamav,RandomForest
nuc,0.0702735433297347,clamav,RandomForest
rexp,0.079039484732478,clamav,RandomForest
sexp,0.0774164699353519,clamav,RandomForest
subsystems_changed,0.0416515452884857,clamav,RandomForest
total_prev_loc,0.0667187545324507,clamav,RandomForest
age,0.0693226726514716,curl,RandomForest
directories_changed,0.06346371141265,curl,RandomForest
entropy,0.0989110545459718,curl,RandomForest
exp,0.0657883452176523,curl,RandomForest
files_changed,0.0905005175089612,curl,RandomForest
is_bug_fix,0.0625354648899734,curl,RandomForest
lines_added,0.0665347606175675,curl,RandomForest
lines_deleted,0.0685631980923506,curl,RandomForest
ndev,0.0669162123528015,curl,RandomForest
nuc,0.0789275125677857,curl,RandomForest
rexp,0.0670790204082593,curl,RandomForest
sexp,0.0764364452189102,curl,RandomForest
subsystems_changed,0.0576060440286004,curl,RandomForest
total_prev_loc,0.0674150404870439,curl,RandomForest
age,0.069636584858263,file,RandomForest
directories_changed,0.0418547854107197,file,RandomForest
entropy,0.0134893389678547,file,RandomForest
exp,0.0951495544305821,file,RandomForest
files_changed,0.0426258404051728,file,RandomForest
is_bug_fix,0.0431824581893589,file,RandomForest
lines_added,0.1162224985570724,file,RandomForest
lines_deleted,0.1549121079228476,file,RandomForest
ndev,0.0546239325684861,file,RandomForest
nuc,0.0846539396683287,file,RandomForest
rexp,0.1009095043331164,file,RandomForest
sexp,0.0747031761800067,file,RandomForest
subsystems_changed,0.0425627873556963,file,RandomForest
total_prev_loc,0.065473491152494,file,RandomForest
age,0.0733076206749685,fluent-bit,RandomForest
directories_changed,0.0454028433109245,fluent-bit,RandomForest
entropy,0.0723870284707259,fluent-bit,RandomForest
exp,0.0871772532703994,fluent-bit,RandomForest
files_changed,0.0649194038124101,fluent-bit,RandomForest
is_bug_fix,0.0574825645485664,fluent-bit,RandomForest
lines_added,0.0929991835328602,fluent-bit,RandomForest
lines_deleted,0.082695293559924,fluent-bit,RandomForest
ndev,0.0615719112228763,fluent-bit,RandomForest
nuc,0.0779861836139082,fluent-bit,RandomForest
rexp,0.0886081584054989,fluent-bit,RandomForest
sexp,0.087288655291843,fluent-bit,RandomForest
subsystems_changed,0.0483960475344633,fluent-bit,RandomForest
total_prev_loc,0.0597778527506306,fluent-bit,RandomForest
age,0.0414315863365318,harfbuzz,RandomForest
directories_changed,0.095523126611834,harfbuzz,RandomForest
entropy,0.0384862957026313,harfbuzz,RandomForest
exp,0.0520255602121445,harfbuzz,RandomForest
files_changed,0.0682595143633821,harfbuzz,RandomForest
is_bug_fix,0.0399923912490423,harfbuzz,RandomForest
lines_added,0.093895355506231,harfbuzz,RandomForest
lines_deleted,0.0542569935661444,harfbuzz,RandomForest
ndev,0.1001814158632168,harfbuzz,RandomForest
nuc,0.1123848788114533,harfbuzz,RandomForest
rexp,0.0487115058825533,harfbuzz,RandomForest
sexp,0.0483975499000399,harfbuzz,RandomForest
subsystems_changed,0.0927890170744372,harfbuzz,RandomForest
total_prev_loc,0.1136648089203575,harfbuzz,RandomForest
age,0.0679484917943616,icu,RandomForest
directories_changed,0.0638995369724919,icu,RandomForest
entropy,0.0942577558978522,icu,RandomForest
exp,0.0803372203561318,icu,RandomForest
files_changed,0.076926173569085,icu,RandomForest
is_bug_fix,0.0374023155313937,icu,RandomForest
lines_added,0.0820207004513867,icu,RandomForest
lines_deleted,0.0714751700775065,icu,RandomForest
ndev,0.0608660499990282,icu,RandomForest
nuc,0.0862651834781322,icu,RandomForest
rexp,0.0745633059071602,icu,RandomForest
sexp,0.0807633281075987,icu,RandomForest
subsystems_changed,0.0596990779527606,icu,RandomForest
total_prev_loc,0.06357568990511,icu,RandomForest
age,0.0869122740027203,leptonica,RandomForest
directories_changed,0.045487488088317,leptonica,RandomForest
entropy,0.0578773140161449,leptonica,RandomForest
exp,0.0730239718611615,leptonica,RandomForest
files_changed,0.0708519372537198,leptonica,RandomForest
is_bug_fix,0.0352201318323144,leptonica,RandomForest
lines_added,0.1041201252446959,leptonica,RandomForest
lines_deleted,0.0843934911081705,leptonica,RandomForest
ndev,0.0502536229895575,leptonica,RandomForest
nuc,0.0747979952482294,leptonica,RandomForest
rexp,0.0764170575417835,leptonica,RandomForest
sexp,0.0848794138879922,leptonica,RandomForest
subsystems_changed,0.0469999686904823,leptonica,RandomForest
total_prev_loc,0.1087652082347102,leptonica,RandomForest
age,0.0635925767155872,libarchive,RandomForest
directories_changed,0.0715768578479025,libarchive,RandomForest
entropy,0.0571640672614586,libarchive,RandomForest
exp,0.082476912971699,libarchive,RandomForest
files_changed,0.0650143499929398,libarchive,RandomForest
is_bug_fix,0.0683856548380528,libarchive,RandomForest
lines_added,0.0809210668352939,libarchive,RandomForest
lines_deleted,0.0550310996272215,libarchive,RandomForest
ndev,0.0551470881533457,libarchive,RandomForest
nuc,0.0593939140606937,libarchive,RandomForest
rexp,0.0609858306158896,libarchive,RandomForest
sexp,0.0848848128622777,libarchive,RandomForest
subsystems_changed,0.0587035600492003,libarchive,RandomForest
total_prev_loc,0.1367222081684372,libarchive,RandomForest
age,0.0885605386631845,libavc,RandomForest
directories_changed,0.0542643308159984,libavc,RandomForest
entropy,0.0484706164801309,libavc,RandomForest
exp,0.0815553652070571,libavc,RandomForest
files_changed,0.0694903874364934,libavc,RandomForest
is_bug_fix,0.0409719310584613,libavc,RandomForest
lines_added,0.0950964802123096,libavc,RandomForest
lines_deleted,0.0884500447560565,libavc,RandomForest
ndev,0.0805289341615674,libavc,RandomForest
nuc,0.0701110141190833,libavc,RandomForest
rexp,0.0728697560484166,libavc,RandomForest
sexp,0.0730039140126221,libavc,RandomForest
subsystems_changed,0.0549809067866005,libavc,RandomForest
total_prev_loc,0.0816457802420177,libavc,RandomForest
age,0.064308747521056,libjxl,RandomForest
directories_changed,0.0668208152228156,libjxl,RandomForest
entropy,0.0557016185343497,libjxl,RandomForest
exp,0.081333076854911,libjxl,RandomForest
files_changed,0.0704241187533546,libjxl,RandomForest
is_bug_fix,0.0462696130013906,libjxl,RandomForest
lines_added,0.0667548947000093,libjxl,RandomForest
lines_deleted,0.072600383829538,libjxl,RandomForest
ndev,0.0913255101438466,libjxl,RandomForest
nuc,0.0783596542367709,libjxl,RandomForest
rexp,0.0668542041098499,libjxl,RandomForest
sexp,0.0587390101088195,libjxl,RandomForest
subsystems_changed,0.0693931252088652,libjxl,RandomForest
total_prev_loc,0.1111152277744227,libjxl,RandomForest
age,0.0892479875676305,libvips,RandomForest
directories_changed,0.0611759205449219,libvips,RandomForest
entropy,0.0746226565947997,libvips,RandomForest
exp,0.070696265130572,libvips,RandomForest
files_changed,0.0690722452924896,libvips,RandomForest
is_bug_fix,0.0412953347232978,libvips,RandomForest
lines_added,0.0788976957279041,libvips,RandomForest
lines_deleted,0.0771554154156639,libvips,RandomForest
ndev,0.0972646014699756,libvips,RandomForest
nuc,0.0613173336578499,libvips,RandomForest
rexp,0.0735943835276637,libvips,RandomForest
sexp,0.070997228279665,libvips,RandomForest
subsystems_changed,0.0459549939099752,libvips,RandomForest
total_prev_loc,0.0887079381575904,libvips,RandomForest
age,0.076981773215342,mruby,RandomForest
directories_changed,0.0521476240593773,mruby,RandomForest
entropy,0.0388127055039763,mruby,RandomForest
exp,0.0774537040897171,mruby,RandomForest
files_changed,0.0634188491931416,mruby,RandomForest
is_bug_fix,0.0535662176170554,mruby,RandomForest
lines_added,0.1002502278498448,mruby,RandomForest
lines_deleted,0.0749671783675726,mruby,RandomForest
ndev,0.0843711360034856,mruby,RandomForest
nuc,0.0770606243959908,mruby,RandomForest
rexp,0.086806389766974,mruby,RandomForest
sexp,0.0755419483540535,mruby,RandomForest
subsystems_changed,0.0619202278317495,mruby,RandomForest
total_prev_loc,0.0767013937517189,mruby,RandomForest
age,0.0690801185722349,net-snmp,RandomForest
directories_changed,0.0608741142353658,net-snmp,RandomForest
entropy,0.0565490980564097,net-snmp,RandomForest
exp,0.0690815660707473,net-snmp,RandomForest
files_changed,0.0631901797854599,net-snmp,RandomForest
is_bug_fix,0.0652893179492997,net-snmp,RandomForest
lines_added,0.1134567647495237,net-snmp,RandomForest
lines_deleted,0.0710260726910184,net-snmp,RandomForest
ndev,0.0709390248395026,net-snmp,RandomForest
nuc,0.0609420503460495,net-snmp,RandomForest
rexp,0.0786195291407297,net-snmp,RandomForest
sexp,0.081698932208853,net-snmp,RandomForest
subsystems_changed,0.0693002295176317,net-snmp,RandomForest
total_prev_loc,0.0699530018371735,net-snmp,RandomForest
age,0.0691568632272022,open62541,RandomForest
directories_changed,0.0583038181537814,open62541,RandomForest
entropy,0.0673182921086087,open62541,RandomForest
exp,0.0683138472254143,open62541,RandomForest
files_changed,0.058004531060647,open62541,RandomForest
is_bug_fix,0.0790375590127813,open62541,RandomForest
lines_added,0.0883500662368269,open62541,RandomForest
lines_deleted,0.08107296023833,open62541,RandomForest
ndev,0.0786577038638745,open62541,RandomForest
nuc,0.0794982423637724,open62541,RandomForest
rexp,0.0823418279935296,open62541,RandomForest
sexp,0.0535149662426218,open62541,RandomForest
subsystems_changed,0.0590653545612005,open62541,RandomForest
total_prev_loc,0.0773639677114087,open62541,RandomForest
age,0.0921325750974628,openthread,RandomForest
directories_changed,0.0552688924993258,openthread,RandomForest
entropy,0.1171261790414881,openthread,RandomForest
exp,0.0762662811608705,openthread,RandomForest
files_changed,0.0742595534179404,openthread,RandomForest
is_bug_fix,0.0447845701274036,openthread,RandomForest
lines_added,0.077073776066889,openthread,RandomForest
lines_deleted,0.0630848409288666,openthread,RandomForest
ndev,0.0683043231099985,openthread,RandomForest
nuc,0.0646871197857009,openthread,RandomForest
rexp,0.0699931174626337,openthread,RandomForest
sexp,0.0709596957949778,openthread,RandomForest
subsystems_changed,0.0611172800754495,openthread,RandomForest
total_prev_loc,0.064941795430992,openthread,RandomForest
age,0.0934262863786929,serenity,RandomForest
directories_changed,0.0760418422061902,serenity,RandomForest
entropy,0.0798407927083366,serenity,RandomForest
exp,0.0564134878908157,serenity,RandomForest
files_changed,0.0752313550107517,serenity,RandomForest
is_bug_fix,0.0572344689616884,serenity,RandomForest
lines_added,0.068223297713309,serenity,RandomForest
lines_deleted,0.0635239443451858,serenity,RandomForest
ndev,0.0673139555086125,serenity,RandomForest
nuc,0.0698844798703814,serenity,RandomForest
rexp,0.0738828785975249,serenity,RandomForest
sexp,0.0772960523341432,serenity,RandomForest
subsystems_changed,0.0766061926324127,serenity,RandomForest
total_prev_loc,0.0650809658419543,serenity,RandomForest
age,0.0573663379885369,wolfssl,RandomForest
directories_changed,0.0543449717733313,wolfssl,RandomForest
entropy,0.0855578440408864,wolfssl,RandomForest
exp,0.0544927960717278,wolfssl,RandomForest
files_changed,0.0549220391423154,wolfssl,RandomForest
is_bug_fix,0.0645322542000149,wolfssl,RandomForest
lines_added,0.0615610645326642,wolfssl,RandomForest
lines_deleted,0.1000888002815734,wolfssl,RandomForest
ndev,0.0792425153929061,wolfssl,RandomForest
nuc,0.0665691409415422,wolfssl,RandomForest
rexp,0.1466203018826695,wolfssl,RandomForest
sexp,0.049933601963569,wolfssl,RandomForest
subsystems_changed,0.0623305540498007,wolfssl,RandomForest
total_prev_loc,0.0624377777384615,wolfssl,RandomForest
