feature,importance,project
VCC_f10_nb_added_line,0.018600604740392167,poppler
VCC_f11_nb_removed_line,0.015944552612408888,poppler
VCC_f12_diff_line,0.016871844685765025,poppler
VCC_f13_sum_line,0.01885123646240294,poppler
VCC_f14_nb_added_paren,0.01939453535003158,poppler
VCC_f15_nb_removed_paren,0.014684478764587406,poppler
VCC_f16_diff_paren,0.01594983054255088,poppler
VCC_f17_sum_paren,0.019427021656172556,poppler
VCC_f18_nb_added_bool,0.013667935661796977,poppler
VCC_f19_nb_removed_bool,0.011432425864209618,poppler
VCC_f1_sum_file_change,0.014559954168230476,poppler
VCC_f20_diff_bool,0.010940076851738726,poppler
VCC_f21_sum_bool,0.013993010290973907,poppler
VCC_f22_nb_added_assignement,0.019358712463558345,poppler
VCC_f23_nb_removed_assignement,0.01433645832294381,poppler
VCC_f24_diff_assignement,0.015034272473780556,poppler
VCC_f25_sum_assignement,0.02092317153579867,poppler
VCC_f26_nb_added_function,0.007599830731027785,poppler
VCC_f27_nb_removed_function,0.006559274207198923,poppler
VCC_f28_diff_function,0.0076556938055127146,poppler
VCC_f29_sum_function,0.0086427197240463,poppler
VCC_f2_nb_added_loop,0.009833678901076703,poppler
VCC_f3_nb_removed_loop,0.006304610433842812,poppler
VCC_f4_diff_loop,0.007614958166381248,poppler
VCC_f5_sum_loop,0.009752367299636158,poppler
VCC_f6_nb_added_if,0.01800028068749866,poppler
VCC_f7_nb_removed_if,0.010911581380824077,poppler
VCC_f8_diff_if,0.014564787964486849,poppler
VCC_f9_sum_if,0.017760189574169926,poppler
VCC_s10_nb_removed_INTMAX,0.00044744266949601206,poppler
VCC_s11_nb_added_goto,0.008063744731439426,poppler
VCC_s12_nb_removed_goto,0.003985746507606318,poppler
VCC_s13_nb_added_define,0.00799495885319418,poppler
VCC_s14_nb_removed_define,0.005418325856795729,poppler
VCC_s15_nb_added_struct,0.0041351891340267195,poppler
VCC_s16_nb_removed_struct,0.0023886353867007336,poppler
VCC_s17_diff_struct,0.004948683826817113,poppler
VCC_s18_sum_struct,0.004751943793003462,poppler
VCC_s19_nb_added_offset,0.004631191807763885,poppler
VCC_s1_nb_added_sizeof,0.011042041292489837,poppler
VCC_s20_nb_removed_offset,0.0029579868067553475,poppler
VCC_s21_nb_added_void,0.0071680428260523,poppler
VCC_s22_nb_removed_void,0.005560052947063405,poppler
VCC_s23_diff_void,0.0068736478080052045,poppler
VCC_s24_sum_void,0.007969410141771072,poppler
VCC_s2_nb_removed_sizeof,0.006169767125416116,poppler
VCC_s3_diff_sizeof,0.00915976145216646,poppler
VCC_s4_sum_sizeof,0.011939353000531299,poppler
VCC_s5_nb_added_continue,0.004176210221810851,poppler
VCC_s6_nb_removed_continue,0.003064240611982899,poppler
VCC_s7_nb_added_break,0.009631724941873252,poppler
VCC_s8_nb_removed_break,0.00533964169811666,poppler
VCC_s9_nb_added_INTMAX,0.0009242728709654315,poppler
VCC_w1,0.011569350079445446,poppler
VCC_w10,0.008342894600561358,poppler
VCC_w2,0.011582929350442242,poppler
VCC_w3,0.009743107872079087,poppler
VCC_w4,0.012144030180378131,poppler
VCC_w5,0.011294381483742934,poppler
VCC_w6,0.01228879600132712,poppler
VCC_w7,0.014131645875075571,poppler
VCC_w8,0.01033627122740452,poppler
VCC_w9,0.007735643419999234,poppler
patch_coverage_recalculated,0.07086323268912802,poppler
project_total_branch_percent,0.01822777456722268,poppler
project_total_branch_percent_delta,0.02462804433873995,poppler
project_total_function_percent,0.03174033521748536,poppler
project_total_function_percent_delta,0.02270000685730346,poppler
project_total_instantiation_percent,0.03564792420650575,poppler
project_total_instantiation_percent_delta,0.025079882496456072,poppler
project_total_line_percent,0.02947730904280647,poppler
project_total_line_percent_delta,0.030320104637932534,poppler
project_total_region_percent,0.03301081759771234,poppler
project_total_region_percent_delta,0.031223406623363346,poppler
