feature,importance,project
VCC_f10_nb_added_line,0.02830753995853976,poppler
VCC_f11_nb_removed_line,0.02714999437392551,poppler
VCC_f12_diff_line,0.026011569728230467,poppler
VCC_f13_sum_line,0.029899625439108436,poppler
VCC_f14_nb_added_paren,0.027363198041027895,poppler
VCC_f15_nb_removed_paren,0.022862870046032886,poppler
VCC_f16_diff_paren,0.023322890729649666,poppler
VCC_f17_sum_paren,0.027934853881749978,poppler
VCC_f18_nb_added_bool,0.020758627353901174,poppler
VCC_f19_nb_removed_bool,0.01763046868017871,poppler
VCC_f1_sum_file_change,0.02486148187139973,poppler
VCC_f20_diff_bool,0.01657089215122253,poppler
VCC_f21_sum_bool,0.021343044691656564,poppler
VCC_f22_nb_added_assignement,0.028240736876631523,poppler
VCC_f23_nb_removed_assignement,0.02296215102339024,poppler
VCC_f24_diff_assignement,0.022576815368232524,poppler
VCC_f25_sum_assignement,0.03055364795742212,poppler
VCC_f26_nb_added_function,0.01153498006503499,poppler
VCC_f27_nb_removed_function,0.009558224848754125,poppler
VCC_f28_diff_function,0.011371281488360344,poppler
VCC_f29_sum_function,0.012958814007566462,poppler
VCC_f2_nb_added_loop,0.013541955728597234,poppler
VCC_f3_nb_removed_loop,0.009044289215286879,poppler
VCC_f4_diff_loop,0.010733877957948118,poppler
VCC_f5_sum_loop,0.013912942998411053,poppler
VCC_f6_nb_added_if,0.025074561334031693,poppler
VCC_f7_nb_removed_if,0.01719483443919099,poppler
VCC_f8_diff_if,0.02121217915588167,poppler
VCC_f9_sum_if,0.025321540007870035,poppler
VCC_s10_nb_removed_INTMAX,0.0007234684426292509,poppler
VCC_s11_nb_added_goto,0.013790119248393089,poppler
VCC_s12_nb_removed_goto,0.004531233847554628,poppler
VCC_s13_nb_added_define,0.011546328221701924,poppler
VCC_s14_nb_removed_define,0.008136115164177032,poppler
VCC_s15_nb_added_struct,0.006526353055189425,poppler
VCC_s16_nb_removed_struct,0.003763091967493484,poppler
VCC_s17_diff_struct,0.007018875599888454,poppler
VCC_s18_sum_struct,0.007680300278927605,poppler
VCC_s19_nb_added_offset,0.006791039970078054,poppler
VCC_s1_nb_added_sizeof,0.01588461508543118,poppler
VCC_s20_nb_removed_offset,0.004329612295140703,poppler
VCC_s21_nb_added_void,0.010719091909147051,poppler
VCC_s22_nb_removed_void,0.008205958631535127,poppler
VCC_s23_diff_void,0.010336809146400137,poppler
VCC_s24_sum_void,0.011867842938195244,poppler
VCC_s2_nb_removed_sizeof,0.009084734593881559,poppler
VCC_s3_diff_sizeof,0.01358658064770996,poppler
VCC_s4_sum_sizeof,0.017511376502745573,poppler
VCC_s5_nb_added_continue,0.0058210837794991695,poppler
VCC_s6_nb_removed_continue,0.0036943450059330565,poppler
VCC_s7_nb_added_break,0.01400521484629878,poppler
VCC_s8_nb_removed_break,0.008011970875867679,poppler
VCC_s9_nb_added_INTMAX,0.0010509171012643135,poppler
VCC_w1,0.02056443328274198,poppler
VCC_w10,0.017403041832374407,poppler
VCC_w2,0.022631360031625816,poppler
VCC_w3,0.01760362803880806,poppler
VCC_w4,0.02285436226736054,poppler
VCC_w5,0.016754041442419466,poppler
VCC_w6,0.02148173039354119,poppler
VCC_w7,0.026356061209633307,poppler
VCC_w8,0.01710026312010969,poppler
VCC_w9,0.01282410980706976,poppler
