accuracy,mcc,n_test,n_pos,pos_rate,auc_roc,auc_pr,average_precision,pr_auc_trapezoid,fold,repetition,train_projects,train_scope,mode,cross_eval_mode
0.8830188679245283,0.10372140933704321,1325,32,0.024150943396226414,0.649023588553751,0.07755132991708875,0.07755132991708875,0.06757868152570833,0,17,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8332075471698113,0.05417232535263621,1325,32,0.024150943396226414,0.634184068058778,0.11221913081772578,0.11221913081772578,0.10605862597680106,0,18,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8460377358490566,0.074900614761219,1325,32,0.024150943396226414,0.6379785382830626,0.10075828963645725,0.10075828963645725,0.09483727113415283,0,19,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8996226415094339,0.07373679110112263,1325,32,0.024150943396226414,0.6584251740139211,0.06267868917667543,0.06267868917667543,0.05570326190971532,0,20,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.9147169811320754,0.12357148498508932,1325,32,0.024150943396226414,0.6287944702242846,0.09896500882283038,0.09896500882283038,0.08941092267111776,0,21,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8573584905660377,0.09602912051059603,1325,32,0.024150943396226414,0.6430660286156226,0.06904974185778262,0.06904974185778262,0.05919593508697148,0,22,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8566037735849057,0.09545728305722273,1325,32,0.024150943396226414,0.6421234532095901,0.0789577883366748,0.0789577883366748,0.0664369782959116,0,23,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8626415094339622,0.08664855597811795,1325,32,0.024150943396226414,0.6337369489559165,0.08693703933928634,0.08693703933928634,0.08234286651801506,0,24,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.849811320754717,0.09046944865310705,1325,32,0.024150943396226414,0.6445886504253674,0.07850054994122463,0.07850054994122463,0.07585887103260164,0,25,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8467924528301887,0.0754013429662892,1325,32,0.024150943396226414,0.6305708623356535,0.11076912865205606,0.11076912865205606,0.1077952892116118,0,26,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8611320754716981,0.08551146835286692,1325,32,0.024150943396226414,0.6561654098994586,0.07669764976590907,0.07669764976590907,0.07411736131681745,0,27,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8528301886792453,0.06625923439316804,1325,32,0.024150943396226414,0.6265467904098996,0.09799814104176022,0.09799814104176022,0.09223298538541712,0,28,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8724528301886793,0.09443722259832707,1325,32,0.024150943396226414,0.6376885150812066,0.08110805224602895,0.08110805224602895,0.0705140165962328,0,29,"['arrow', 'c-blosc2', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
