accuracy,mcc,n_test,n_pos,pos_rate,auc_roc,auc_pr,average_precision,pr_auc_trapezoid,fold,repetition,train_projects,train_scope,mode,cross_eval_mode
0.7087912087912088,0.15636943172385004,182,10,0.054945054945054944,0.7174418604651163,0.1986655483480545,0.1986655483480545,0.1633314947916003,0,17,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8241758241758241,0.09767378938687896,182,10,0.054945054945054944,0.6651162790697674,0.10977555690776106,0.10977555690776106,0.09339217353077307,0,18,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8131868131868132,0.24345526961231917,182,10,0.054945054945054944,0.7209302325581395,0.23713555498435154,0.23713555498435154,0.22160517323899434,0,19,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7912087912087912,0.22139494628473175,182,10,0.054945054945054944,0.7139534883720932,0.23569535665823338,0.23569535665823338,0.22121781954840739,0,20,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7637362637362637,0.1008466350866774,182,10,0.054945054945054944,0.7058139534883722,0.250420363065309,0.250420363065309,0.23288366582357345,0,21,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7252747252747253,0.07456146619481126,182,10,0.054945054945054944,0.6813953488372093,0.17724570525076072,0.17724570525076072,0.13698528686938233,0,22,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7857142857142857,0.216281148204761,182,10,0.054945054945054944,0.7540697674418605,0.22048139401004518,0.22048139401004518,0.17678877880156688,0,23,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7912087912087912,0.22139494628473175,182,10,0.054945054945054944,0.7017441860465116,0.24982569276592387,0.24982569276592387,0.23329374927908747,0,24,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8131868131868132,0.19374937757590638,182,10,0.054945054945054944,0.7180232558139534,0.16012703604934356,0.16012703604934356,0.1349487739143004,0,25,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8131868131868132,0.19374937757590638,182,10,0.054945054945054944,0.7325581395348838,0.25849619424140424,0.25849619424140424,0.2406970210757837,0,26,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7692307692307693,0.20175183377808897,182,10,0.054945054945054944,0.6470930232558139,0.15318621929529774,0.15318621929529774,0.12933172153848577,0,27,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.7802197802197802,0.1631667956722734,182,10,0.054945054945054944,0.7180232558139534,0.24627295307062164,0.24627295307062164,0.22949496771714986,0,28,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
0.8021978021978022,0.23208267729636178,182,10,0.054945054945054944,0.7726744186046511,0.2492930100364153,0.2492930100364153,0.20457159039390768,0,29,"['arrow', 'ghostscript', 'harfbuzz', 'icu', 'libjxl', 'libxml2', 'mruby', 'ndpi', 'openthread', 'php', 'poppler', 'serenity', 'wireshark', 'wolfssl']",exclude_target,cross_project,full
