project,merge_date,day_index,builds_per_day,build_index_start,build_index_end,cumulative_builds,daily_commit_count
libjxl,2022-09-21,291,1,291,291,291,3
libjxl,2022-09-22,292,1,292,292,292,1
libjxl,2022-09-23,293,1,293,293,293,3
libjxl,2022-09-24,294,1,294,294,294,2
libjxl,2022-09-27,295,1,295,295,295,
libjxl,2022-09-28,296,1,296,296,296,2
libjxl,2022-09-29,297,1,297,297,297,1
libjxl,2022-09-30,298,1,298,298,298,4
libjxl,2022-10-01,299,1,299,299,299,2
libjxl,2022-10-04,300,1,300,300,300,
libjxl,2022-10-05,301,1,301,301,301,3
libjxl,2022-10-06,302,1,302,302,302,2
libjxl,2022-10-07,303,1,303,303,303,3
libjxl,2022-10-08,304,1,304,304,304,3
libjxl,2022-10-09,305,1,305,305,305,5
libjxl,2022-10-11,306,1,306,306,306,
libjxl,2022-10-12,307,1,307,307,307,4
libjxl,2022-10-13,308,1,308,308,308,1
libjxl,2022-10-14,309,1,309,309,309,1
libjxl,2022-10-18,310,1,310,310,310,
libjxl,2022-10-19,311,1,311,311,311,3
libjxl,2022-10-20,312,1,312,312,312,2
libjxl,2022-10-21,313,1,313,313,313,2
libjxl,2022-10-25,314,1,314,314,314,
libjxl,2022-10-26,315,1,315,315,315,1
libjxl,2022-10-29,316,1,316,316,316,
libjxl,2022-11-01,317,1,317,317,317,
libjxl,2022-11-03,318,1,318,318,318,
libjxl,2022-11-04,319,1,319,319,319,2
libjxl,2022-11-05,320,1,320,320,320,1
libjxl,2022-11-06,321,1,321,321,321,2
libjxl,2022-11-07,322,1,322,322,322,1
libjxl,2022-11-08,323,1,323,323,323,2
libjxl,2022-11-09,324,1,324,324,324,2
libjxl,2022-11-10,325,1,325,325,325,3
libjxl,2022-11-11,326,1,326,326,326,3
libjxl,2022-11-12,327,1,327,327,327,1
libjxl,2022-11-13,328,1,328,328,328,1
libjxl,2022-11-15,329,1,329,329,329,
libjxl,2022-11-16,330,1,330,330,330,1
libjxl,2022-11-17,331,1,331,331,331,2
libjxl,2022-11-18,332,1,332,332,332,3
libjxl,2022-11-19,333,1,333,333,333,2
libjxl,2022-11-20,334,1,334,334,334,1
libjxl,2022-11-21,335,1,335,335,335,1
libjxl,2022-11-23,336,1,336,336,336,
libjxl,2022-11-24,337,1,337,337,337,3
libjxl,2022-11-26,338,1,338,338,338,
libjxl,2022-11-29,339,1,339,339,339,
libjxl,2022-11-30,340,1,340,340,340,5
libjxl,2022-12-01,341,1,341,341,341,4
libjxl,2022-12-02,342,1,342,342,342,1
libjxl,2022-12-03,343,1,343,343,343,2
libjxl,2022-12-06,344,1,344,344,344,
libjxl,2022-12-07,345,1,345,345,345,3
libjxl,2022-12-08,346,1,346,346,346,1
libjxl,2022-12-09,347,1,347,347,347,4
libjxl,2022-12-10,348,1,348,348,348,2
libjxl,2022-12-13,349,1,349,349,349,
libjxl,2022-12-14,350,1,350,350,350,6
libjxl,2022-12-15,351,1,351,351,351,4
libjxl,2022-12-16,352,1,352,352,352,5
libjxl,2022-12-17,353,1,353,353,353,6
libjxl,2022-12-21,354,1,354,354,354,
libjxl,2022-12-22,355,1,355,355,355,1
libjxl,2022-12-23,356,1,356,356,356,4
libjxl,2022-12-28,357,1,357,357,357,
libjxl,2022-12-29,358,1,358,358,358,1
libjxl,2022-12-30,359,1,359,359,359,8
libjxl,2022-12-31,360,1,360,360,360,1
libjxl,2023-01-02,361,1,361,361,361,
libjxl,2023-01-03,362,1,362,362,362,5
libjxl,2023-01-04,363,1,363,363,363,3
libjxl,2023-01-05,364,1,364,364,364,5
libjxl,2023-01-06,365,1,365,365,365,3
libjxl,2023-01-07,366,1,366,366,366,7
libjxl,2023-01-09,367,1,367,367,367,
libjxl,2023-01-10,368,1,368,368,368,1
libjxl,2023-01-11,369,1,369,369,369,4
libjxl,2023-01-12,370,1,370,370,370,3
libjxl,2023-01-13,371,1,371,371,371,2
libjxl,2023-01-14,372,1,372,372,372,7
libjxl,2023-01-16,373,1,373,373,373,
libjxl,2023-01-17,374,1,374,374,374,2
libjxl,2023-01-18,375,1,375,375,375,6
libjxl,2023-01-19,376,1,376,376,376,5
libjxl,2023-01-20,377,1,377,377,377,2
libjxl,2023-01-24,378,1,378,378,378,
libjxl,2023-01-25,379,1,379,379,379,2
libjxl,2023-01-26,380,1,380,380,380,4
libjxl,2023-01-27,381,1,381,381,381,4
libjxl,2023-04-28,382,1,382,382,382,
libjxl,2023-04-29,383,1,383,383,383,4
libjxl,2023-05-02,384,1,384,384,384,
libjxl,2023-05-03,385,1,385,385,385,1
libjxl,2023-05-05,386,1,386,386,386,
libjxl,2023-05-06,387,1,387,387,387,4
libjxl,2023-05-10,388,1,388,388,388,
libjxl,2023-05-11,389,1,389,389,389,2
libjxl,2023-05-12,390,1,390,390,390,3
libjxl,2023-05-13,391,1,391,391,391,2
libjxl,2023-05-16,392,1,392,392,392,
libjxl,2023-05-17,393,1,393,393,393,4
libjxl,2023-05-23,394,1,394,394,394,
libjxl,2023-05-24,395,1,395,395,395,6
libjxl,2023-05-25,396,1,396,396,396,1
libjxl,2023-05-26,397,1,397,397,397,6
libjxl,2023-05-27,398,1,398,398,398,2
libjxl,2023-06-01,399,1,399,399,399,
libjxl,2023-06-02,400,1,400,400,400,1
libjxl,2023-06-03,401,1,401,401,401,3
libjxl,2023-06-06,402,1,402,402,402,
libjxl,2023-06-07,403,1,403,403,403,3
libjxl,2023-06-08,404,1,404,404,404,4
libjxl,2023-06-09,405,1,405,405,405,3
libjxl,2023-06-10,406,1,406,406,406,7
libjxl,2023-06-13,407,1,407,407,407,
libjxl,2023-06-14,408,1,408,408,408,9
libjxl,2023-06-15,409,1,409,409,409,4
libjxl,2023-06-16,410,1,410,410,410,2
libjxl,2023-06-17,411,1,411,411,411,5
libjxl,2023-06-20,412,1,412,412,412,
libjxl,2023-06-21,413,1,413,413,413,1
libjxl,2023-06-22,414,1,414,414,414,5
libjxl,2023-06-23,415,1,415,415,415,5
libjxl,2023-06-24,416,1,416,416,416,5
libjxl,2023-06-27,417,1,417,417,417,
libjxl,2023-06-28,418,1,418,418,418,2
libjxl,2023-06-29,419,1,419,419,419,4
libjxl,2023-06-30,420,1,420,420,420,6
libjxl,2023-07-01,421,1,421,421,421,5
libjxl,2023-07-04,422,1,422,422,422,
libjxl,2023-07-05,423,1,423,423,423,4
libjxl,2023-07-06,424,1,424,424,424,6
libjxl,2023-07-07,425,1,425,425,425,2
libjxl,2023-07-08,426,1,426,426,426,2
libjxl,2023-08-02,427,1,427,427,427,
libjxl,2023-08-03,428,1,428,428,428,1
libjxl,2023-08-04,429,1,429,429,429,9
libjxl,2023-08-05,430,1,430,430,430,4
libjxl,2023-08-08,431,1,431,431,431,
libjxl,2023-08-09,432,1,432,432,432,4
libjxl,2023-08-10,433,1,433,433,433,1
libjxl,2023-08-12,434,1,434,434,434,
libjxl,2023-08-15,435,1,435,435,435,
libjxl,2023-08-16,436,1,436,436,436,2
libjxl,2023-08-18,437,1,437,437,437,
libjxl,2023-08-19,438,1,438,438,438,1
libjxl,2023-08-22,439,1,439,439,439,
libjxl,2023-08-24,440,1,440,440,440,
libjxl,2023-08-25,441,1,441,441,441,1
libjxl,2023-08-29,442,1,442,442,442,
libjxl,2023-08-30,443,1,443,443,443,4
libjxl,2023-08-31,444,1,444,444,444,4
libjxl,2023-09-01,445,1,445,445,445,3
libjxl,2023-09-05,446,1,446,446,446,
libjxl,2023-09-06,447,1,447,447,447,2
libjxl,2023-09-07,448,1,448,448,448,3
libjxl,2023-09-09,449,1,449,449,449,
libjxl,2023-09-12,450,1,450,450,450,
libjxl,2023-09-13,451,1,451,451,451,1
libjxl,2023-09-15,452,1,452,452,452,
libjxl,2023-09-16,453,1,453,453,453,1
libjxl,2023-09-19,454,1,454,454,454,
libjxl,2023-09-20,455,1,455,455,455,3
libjxl,2023-09-21,456,1,456,456,456,6
libjxl,2023-09-22,457,1,457,457,457,8
