strategy,project,date,scheduled_additional_builds
strategy1_median,wolfssl,2024-09-10 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-12 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-13 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-14 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-18 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-20 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-25 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-26 00:00:00+00:00,17
strategy1_median,wolfssl,2024-09-30 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-01 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-02 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-05 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-15 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-16 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-17 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-21 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-22 00:00:00+00:00,17
strategy1_median,wolfssl,2024-10-23 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-04 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-09 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-12 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-15 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-16 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-18 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-21 00:00:00+00:00,17
strategy1_median,wolfssl,2024-11-22 00:00:00+00:00,17
strategy1_median,wolfssl,2025-01-27 00:00:00+00:00,17
strategy1_median,wolfssl,2025-01-29 00:00:00+00:00,17
strategy1_median,wolfssl,2025-01-30 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-04 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-10 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-11 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-12 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-14 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-17 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-19 00:00:00+00:00,17
strategy1_median,wolfssl,2025-02-20 00:00:00+00:00,17
strategy2_random,arrow,2020-08-10 00:00:00+00:00,18
strategy2_random,arrow,2020-09-21 00:00:00+00:00,9
strategy2_random,arrow,2020-09-22 00:00:00+00:00,4
strategy2_random,arrow,2020-10-08 00:00:00+00:00,7
strategy2_random,arrow,2020-10-19 00:00:00+00:00,10
strategy2_random,arrow,2020-11-23 00:00:00+00:00,3
strategy2_random,arrow,2020-12-02 00:00:00+00:00,10
strategy2_random,arrow,2020-12-15 00:00:00+00:00,17
strategy2_random,arrow,2021-01-25 00:00:00+00:00,2
strategy2_random,arrow,2021-02-09 00:00:00+00:00,5
strategy2_random,arrow,2021-02-10 00:00:00+00:00,5
strategy2_random,arrow,2021-02-16 00:00:00+00:00,4
strategy2_random,arrow,2021-02-17 00:00:00+00:00,10
strategy2_random,arrow,2021-02-26 00:00:00+00:00,9
strategy2_random,arrow,2021-03-02 00:00:00+00:00,2
strategy2_random,arrow,2021-03-09 00:00:00+00:00,5
strategy2_random,arrow,2021-03-12 00:00:00+00:00,17
strategy2_random,arrow,2021-03-16 00:00:00+00:00,15
strategy2_random,arrow,2021-03-17 00:00:00+00:00,3
strategy2_random,arrow,2021-03-23 00:00:00+00:00,15
strategy2_random,arrow,2021-03-24 00:00:00+00:00,7
strategy2_random,arrow,2021-04-01 00:00:00+00:00,14
strategy2_random,arrow,2021-04-13 00:00:00+00:00,17
strategy2_random,arrow,2021-04-14 00:00:00+00:00,8
strategy2_random,arrow,2021-04-15 00:00:00+00:00,7
strategy2_random,arrow,2021-04-19 00:00:00+00:00,15
strategy2_random,arrow,2021-04-21 00:00:00+00:00,2
strategy2_random,arrow,2021-04-27 00:00:00+00:00,9
strategy2_random,arrow,2021-05-17 00:00:00+00:00,13
strategy2_random,arrow,2021-05-20 00:00:00+00:00,6
strategy2_random,arrow,2021-05-21 00:00:00+00:00,13
strategy2_random,arrow,2021-06-04 00:00:00+00:00,4
strategy2_random,arrow,2021-06-07 00:00:00+00:00,9
strategy2_random,arrow,2021-06-09 00:00:00+00:00,12
strategy2_random,arrow,2021-06-16 00:00:00+00:00,6
strategy2_random,arrow,2021-06-21 00:00:00+00:00,5
strategy2_random,arrow,2021-06-30 00:00:00+00:00,7
strategy2_random,arrow,2021-07-01 00:00:00+00:00,7
strategy2_random,arrow,2021-07-06 00:00:00+00:00,7
strategy2_random,arrow,2021-07-09 00:00:00+00:00,18
strategy2_random,arrow,2021-07-12 00:00:00+00:00,2
strategy2_random,arrow,2021-07-14 00:00:00+00:00,6
strategy2_random,arrow,2021-07-15 00:00:00+00:00,8
strategy2_random,arrow,2021-07-16 00:00:00+00:00,12
strategy2_random,arrow,2021-07-23 00:00:00+00:00,4
strategy2_random,arrow,2021-08-04 00:00:00+00:00,3
strategy2_random,arrow,2021-08-09 00:00:00+00:00,7
strategy2_random,arrow,2021-08-11 00:00:00+00:00,16
strategy2_random,arrow,2021-08-18 00:00:00+00:00,7
strategy2_random,arrow,2021-08-20 00:00:00+00:00,4
strategy2_random,arrow,2021-08-26 00:00:00+00:00,11
strategy2_random,arrow,2021-08-27 00:00:00+00:00,9
strategy2_random,arrow,2021-08-31 00:00:00+00:00,15
strategy2_random,arrow,2021-09-02 00:00:00+00:00,3
strategy2_random,arrow,2021-09-03 00:00:00+00:00,15
strategy2_random,arrow,2021-09-09 00:00:00+00:00,2
strategy2_random,arrow,2021-09-16 00:00:00+00:00,12
strategy2_random,arrow,2021-09-21 00:00:00+00:00,5
strategy2_random,arrow,2021-09-27 00:00:00+00:00,16
strategy2_random,arrow,2021-09-29 00:00:00+00:00,10
strategy2_random,arrow,2021-09-30 00:00:00+00:00,10
strategy2_random,arrow,2021-10-04 00:00:00+00:00,7
strategy2_random,arrow,2021-10-05 00:00:00+00:00,1
strategy2_random,arrow,2021-10-07 00:00:00+00:00,14
strategy2_random,arrow,2021-10-08 00:00:00+00:00,6
strategy2_random,arrow,2021-10-12 00:00:00+00:00,7
strategy2_random,arrow,2021-10-19 00:00:00+00:00,1
strategy2_random,arrow,2021-11-05 00:00:00+00:00,5
strategy2_random,arrow,2021-11-08 00:00:00+00:00,3
strategy2_random,arrow,2021-11-10 00:00:00+00:00,3
strategy2_random,arrow,2021-11-17 00:00:00+00:00,16
strategy2_random,arrow,2021-11-18 00:00:00+00:00,16
strategy2_random,arrow,2021-11-30 00:00:00+00:00,12
strategy2_random,arrow,2021-12-02 00:00:00+00:00,6
strategy2_random,arrow,2021-12-03 00:00:00+00:00,16
strategy2_random,arrow,2021-12-13 00:00:00+00:00,15
strategy2_random,arrow,2021-12-23 00:00:00+00:00,12
strategy2_random,arrow,2022-01-04 00:00:00+00:00,5
strategy2_random,arrow,2022-01-07 00:00:00+00:00,15
strategy2_random,arrow,2022-01-10 00:00:00+00:00,15
strategy2_random,arrow,2022-01-11 00:00:00+00:00,14
strategy2_random,arrow,2022-02-02 00:00:00+00:00,8
strategy2_random,arrow,2022-02-03 00:00:00+00:00,3
strategy2_random,arrow,2022-02-16 00:00:00+00:00,4
strategy2_random,arrow,2022-03-01 00:00:00+00:00,6
strategy2_random,arrow,2022-03-11 00:00:00+00:00,8
strategy2_random,arrow,2022-03-15 00:00:00+00:00,9
strategy2_random,arrow,2022-03-24 00:00:00+00:00,6
strategy2_random,arrow,2022-03-25 00:00:00+00:00,4
strategy2_random,arrow,2022-03-29 00:00:00+00:00,8
strategy2_random,arrow,2022-03-30 00:00:00+00:00,10
strategy2_random,arrow,2022-04-07 00:00:00+00:00,12
strategy2_random,arrow,2022-04-14 00:00:00+00:00,4
strategy2_random,arrow,2022-04-20 00:00:00+00:00,10
strategy2_random,arrow,2022-04-22 00:00:00+00:00,10
strategy2_random,arrow,2022-04-23 00:00:00+00:00,1
strategy2_random,arrow,2022-04-25 00:00:00+00:00,15
strategy2_random,arrow,2022-05-18 00:00:00+00:00,6
strategy2_random,arrow,2022-05-31 00:00:00+00:00,10
strategy2_random,arrow,2022-06-02 00:00:00+00:00,1
strategy2_random,arrow,2022-06-10 00:00:00+00:00,11
strategy2_random,arrow,2022-06-13 00:00:00+00:00,3
strategy2_random,arrow,2022-06-14 00:00:00+00:00,1
strategy2_random,arrow,2022-06-15 00:00:00+00:00,5
strategy2_random,arrow,2022-06-16 00:00:00+00:00,4
strategy2_random,arrow,2022-06-21 00:00:00+00:00,4
strategy2_random,arrow,2022-06-24 00:00:00+00:00,4
strategy2_random,arrow,2022-07-06 00:00:00+00:00,8
strategy2_random,arrow,2022-07-08 00:00:00+00:00,2
strategy2_random,arrow,2022-07-12 00:00:00+00:00,9
strategy2_random,arrow,2022-07-13 00:00:00+00:00,11
strategy2_random,arrow,2022-07-19 00:00:00+00:00,14
strategy2_random,arrow,2022-07-22 00:00:00+00:00,5
strategy2_random,arrow,2022-08-09 00:00:00+00:00,4
strategy2_random,arrow,2022-08-10 00:00:00+00:00,3
strategy2_random,arrow,2022-08-18 00:00:00+00:00,14
strategy2_random,arrow,2022-09-02 00:00:00+00:00,11
strategy2_random,arrow,2022-09-08 00:00:00+00:00,5
strategy2_random,arrow,2022-09-15 00:00:00+00:00,15
strategy2_random,arrow,2022-09-16 00:00:00+00:00,11
strategy2_random,arrow,2022-09-21 00:00:00+00:00,7
strategy2_random,arrow,2022-10-03 00:00:00+00:00,11
strategy2_random,arrow,2022-10-12 00:00:00+00:00,2
strategy2_random,arrow,2022-10-26 00:00:00+00:00,7
strategy2_random,arrow,2022-11-01 00:00:00+00:00,3
strategy2_random,arrow,2022-11-09 00:00:00+00:00,13
strategy2_random,arrow,2022-11-10 00:00:00+00:00,13
strategy2_random,arrow,2022-11-23 00:00:00+00:00,11
strategy2_random,arrow,2022-12-08 00:00:00+00:00,2
strategy2_random,arrow,2022-12-13 00:00:00+00:00,14
strategy2_random,arrow,2022-12-14 00:00:00+00:00,4
strategy2_random,arrow,2022-12-28 00:00:00+00:00,14
strategy2_random,arrow,2023-01-12 00:00:00+00:00,13
strategy2_random,arrow,2023-01-25 00:00:00+00:00,4
strategy2_random,arrow,2023-01-26 00:00:00+00:00,8
strategy2_random,arrow,2023-01-30 00:00:00+00:00,6
strategy2_random,arrow,2023-02-02 00:00:00+00:00,14
strategy2_random,arrow,2023-02-10 00:00:00+00:00,3
strategy2_random,arrow,2023-02-17 00:00:00+00:00,13
strategy2_random,arrow,2023-02-21 00:00:00+00:00,14
strategy2_random,arrow,2023-03-10 00:00:00+00:00,5
strategy2_random,arrow,2023-03-14 00:00:00+00:00,2
strategy2_random,arrow,2023-03-28 00:00:00+00:00,12
strategy2_random,arrow,2023-04-10 00:00:00+00:00,11
strategy2_random,arrow,2023-04-28 00:00:00+00:00,12
strategy2_random,arrow,2023-05-19 00:00:00+00:00,8
strategy2_random,arrow,2023-05-22 00:00:00+00:00,5
strategy2_random,arrow,2023-05-30 00:00:00+00:00,10
strategy2_random,arrow,2023-06-01 00:00:00+00:00,13
strategy2_random,arrow,2023-06-13 00:00:00+00:00,5
strategy2_random,arrow,2023-06-14 00:00:00+00:00,13
strategy2_random,arrow,2023-06-15 00:00:00+00:00,13
strategy2_random,arrow,2023-06-22 00:00:00+00:00,12
strategy2_random,arrow,2023-07-03 00:00:00+00:00,5
strategy2_random,arrow,2023-07-06 00:00:00+00:00,4
strategy2_random,arrow,2023-07-11 00:00:00+00:00,12
strategy2_random,arrow,2023-07-19 00:00:00+00:00,13
strategy2_random,arrow,2023-07-25 00:00:00+00:00,10
strategy2_random,arrow,2023-08-09 00:00:00+00:00,7
strategy2_random,arrow,2023-08-21 00:00:00+00:00,13
strategy2_random,arrow,2023-08-22 00:00:00+00:00,11
strategy2_random,arrow,2023-10-10 00:00:00+00:00,14
strategy2_random,arrow,2023-10-12 00:00:00+00:00,2
strategy2_random,arrow,2023-10-26 00:00:00+00:00,10
strategy2_random,arrow,2023-11-06 00:00:00+00:00,13
strategy2_random,arrow,2023-11-15 00:00:00+00:00,6
strategy2_random,arrow,2023-11-22 00:00:00+00:00,8
strategy2_random,arrow,2023-11-23 00:00:00+00:00,7
strategy2_random,arrow,2023-12-14 00:00:00+00:00,6
strategy2_random,arrow,2024-01-05 00:00:00+00:00,14
strategy2_random,arrow,2024-02-20 00:00:00+00:00,2
strategy2_random,arrow,2024-03-11 00:00:00+00:00,12
strategy2_random,arrow,2024-03-12 00:00:00+00:00,15
strategy2_random,arrow,2024-03-14 00:00:00+00:00,5
strategy2_random,arrow,2024-03-19 00:00:00+00:00,2
strategy2_random,arrow,2024-03-26 00:00:00+00:00,8
strategy2_random,arrow,2024-04-23 00:00:00+00:00,10
strategy2_random,arrow,2024-05-14 00:00:00+00:00,10
strategy2_random,arrow,2024-05-21 00:00:00+00:00,7
strategy2_random,arrow,2024-05-22 00:00:00+00:00,11
strategy2_random,arrow,2024-06-05 00:00:00+00:00,12
strategy2_random,arrow,2024-06-10 00:00:00+00:00,6
strategy2_random,arrow,2024-07-22 00:00:00+00:00,13
strategy2_random,arrow,2024-08-14 00:00:00+00:00,8
strategy2_random,arrow,2024-08-15 00:00:00+00:00,14
strategy2_random,arrow,2024-09-03 00:00:00+00:00,3
strategy2_random,arrow,2024-09-05 00:00:00+00:00,11
strategy2_random,arrow,2024-09-12 00:00:00+00:00,7
strategy2_random,arrow,2024-09-30 00:00:00+00:00,4
strategy2_random,arrow,2024-11-26 00:00:00+00:00,6
strategy2_random,arrow,2024-12-05 00:00:00+00:00,10
strategy2_random,arrow,2024-12-18 00:00:00+00:00,9
strategy2_random,arrow,2025-03-04 00:00:00+00:00,13
strategy2_random,arrow,2025-03-07 00:00:00+00:00,7
strategy2_random,arrow,2025-03-10 00:00:00+00:00,7
strategy2_random,arrow,2025-03-11 00:00:00+00:00,7
strategy2_random,arrow,2025-03-15 00:00:00+00:00,2
strategy2_random,arrow,2025-03-24 00:00:00+00:00,6
strategy2_random,arrow,2025-04-02 00:00:00+00:00,8
strategy2_random,arrow,2025-04-08 00:00:00+00:00,9
strategy2_random,arrow,2025-04-30 00:00:00+00:00,8
strategy2_random,arrow,2025-05-13 00:00:00+00:00,8
strategy2_random,arrow,2025-05-21 00:00:00+00:00,6
strategy2_random,arrow,2025-05-27 00:00:00+00:00,3
strategy2_random,c-blosc2,2020-11-23 00:00:00+00:00,46
strategy2_random,c-blosc2,2020-11-26 00:00:00+00:00,23
strategy2_random,c-blosc2,2020-11-27 00:00:00+00:00,38
strategy2_random,c-blosc2,2020-12-08 00:00:00+00:00,40
strategy2_random,c-blosc2,2020-12-09 00:00:00+00:00,27
strategy2_random,c-blosc2,2020-12-13 00:00:00+00:00,42
strategy2_random,c-blosc2,2020-12-16 00:00:00+00:00,38
strategy2_random,c-blosc2,2020-12-20 00:00:00+00:00,26
strategy2_random,c-blosc2,2020-12-21 00:00:00+00:00,26
strategy2_random,c-blosc2,2020-12-22 00:00:00+00:00,22
strategy2_random,c-blosc2,2020-12-24 00:00:00+00:00,38
strategy2_random,c-blosc2,2020-12-27 00:00:00+00:00,41
strategy2_random,c-blosc2,2020-12-29 00:00:00+00:00,24
strategy2_random,c-blosc2,2020-12-30 00:00:00+00:00,30
strategy2_random,c-blosc2,2021-01-01 00:00:00+00:00,46
strategy2_random,c-blosc2,2021-01-02 00:00:00+00:00,44
strategy2_random,c-blosc2,2021-01-03 00:00:00+00:00,26
strategy2_random,c-blosc2,2021-01-04 00:00:00+00:00,19
strategy2_random,c-blosc2,2021-01-05 00:00:00+00:00,41
strategy2_random,c-blosc2,2021-01-06 00:00:00+00:00,32
strategy2_random,c-blosc2,2021-01-07 00:00:00+00:00,34
strategy2_random,c-blosc2,2021-01-08 00:00:00+00:00,39
strategy2_random,c-blosc2,2021-01-09 00:00:00+00:00,25
strategy2_random,c-blosc2,2021-01-10 00:00:00+00:00,33
strategy2_random,c-blosc2,2021-01-11 00:00:00+00:00,42
strategy2_random,c-blosc2,2021-01-12 00:00:00+00:00,30
strategy2_random,c-blosc2,2021-01-13 00:00:00+00:00,38
strategy2_random,c-blosc2,2021-01-14 00:00:00+00:00,40
strategy2_random,c-blosc2,2021-01-15 00:00:00+00:00,41
strategy2_random,c-blosc2,2021-01-18 00:00:00+00:00,45
strategy2_random,c-blosc2,2021-01-19 00:00:00+00:00,19
strategy2_random,c-blosc2,2021-01-24 00:00:00+00:00,37
strategy2_random,c-blosc2,2021-01-25 00:00:00+00:00,47
strategy2_random,c-blosc2,2021-01-26 00:00:00+00:00,20
strategy2_random,c-blosc2,2021-01-27 00:00:00+00:00,28
strategy2_random,c-blosc2,2021-01-28 00:00:00+00:00,30
strategy2_random,c-blosc2,2021-01-29 00:00:00+00:00,48
strategy2_random,c-blosc2,2021-01-30 00:00:00+00:00,47
strategy2_random,c-blosc2,2021-01-31 00:00:00+00:00,23
strategy2_random,c-blosc2,2021-02-01 00:00:00+00:00,21
strategy2_random,c-blosc2,2021-02-02 00:00:00+00:00,25
strategy2_random,c-blosc2,2021-02-03 00:00:00+00:00,37
strategy2_random,c-blosc2,2021-02-04 00:00:00+00:00,22
strategy2_random,c-blosc2,2021-02-07 00:00:00+00:00,32
strategy2_random,c-blosc2,2021-02-08 00:00:00+00:00,34
strategy2_random,c-blosc2,2021-02-12 00:00:00+00:00,18
strategy2_random,c-blosc2,2021-02-19 00:00:00+00:00,16
strategy2_random,c-blosc2,2021-02-27 00:00:00+00:00,18
strategy2_random,c-blosc2,2021-03-09 00:00:00+00:00,16
strategy2_random,c-blosc2,2021-03-19 00:00:00+00:00,32
strategy2_random,c-blosc2,2021-03-25 00:00:00+00:00,41
strategy2_random,c-blosc2,2021-04-02 00:00:00+00:00,30
strategy2_random,c-blosc2,2021-04-12 00:00:00+00:00,18
strategy2_random,c-blosc2,2021-04-14 00:00:00+00:00,37
strategy2_random,c-blosc2,2021-04-22 00:00:00+00:00,30
strategy2_random,c-blosc2,2021-04-29 00:00:00+00:00,17
strategy2_random,c-blosc2,2021-04-30 00:00:00+00:00,33
strategy2_random,c-blosc2,2021-05-03 00:00:00+00:00,27
strategy2_random,c-blosc2,2021-05-06 00:00:00+00:00,12
strategy2_random,c-blosc2,2021-05-16 00:00:00+00:00,33
strategy2_random,c-blosc2,2021-05-23 00:00:00+00:00,37
strategy2_random,c-blosc2,2021-06-14 00:00:00+00:00,56
strategy2_random,c-blosc2,2021-06-16 00:00:00+00:00,50
strategy2_random,c-blosc2,2021-06-21 00:00:00+00:00,45
strategy2_random,c-blosc2,2021-06-28 00:00:00+00:00,58
strategy2_random,c-blosc2,2021-08-27 00:00:00+00:00,56
strategy2_random,c-blosc2,2021-08-31 00:00:00+00:00,53
strategy2_random,c-blosc2,2022-01-21 00:00:00+00:00,104
strategy2_random,c-blosc2,2022-02-14 00:00:00+00:00,171
strategy2_random,c-blosc2,2022-02-17 00:00:00+00:00,162
strategy2_random,c-blosc2,2022-03-30 00:00:00+00:00,97
strategy2_random,c-blosc2,2022-04-05 00:00:00+00:00,75
strategy2_random,c-blosc2,2022-04-06 00:00:00+00:00,171
strategy2_random,c-blosc2,2022-04-07 00:00:00+00:00,160
strategy2_random,c-blosc2,2022-04-13 00:00:00+00:00,47
strategy2_random,c-blosc2,2022-07-05 00:00:00+00:00,103
strategy2_random,c-blosc2,2022-08-18 00:00:00+00:00,187
strategy2_random,c-blosc2,2022-08-20 00:00:00+00:00,54
strategy2_random,c-blosc2,2022-09-14 00:00:00+00:00,99
strategy2_random,c-blosc2,2022-10-16 00:00:00+00:00,193
strategy2_random,c-blosc2,2022-11-28 00:00:00+00:00,103
strategy2_random,c-blosc2,2023-01-10 00:00:00+00:00,114
strategy2_random,c-blosc2,2023-01-11 00:00:00+00:00,126
strategy2_random,c-blosc2,2023-01-17 00:00:00+00:00,140
strategy2_random,c-blosc2,2023-01-18 00:00:00+00:00,146
strategy2_random,c-blosc2,2023-01-19 00:00:00+00:00,68
strategy2_random,c-blosc2,2023-01-24 00:00:00+00:00,76
strategy2_random,c-blosc2,2023-01-25 00:00:00+00:00,66
strategy2_random,c-blosc2,2023-02-10 00:00:00+00:00,136
strategy2_random,c-blosc2,2023-02-18 00:00:00+00:00,127
strategy2_random,c-blosc2,2023-03-16 00:00:00+00:00,49
strategy2_random,c-blosc2,2023-03-19 00:00:00+00:00,136
strategy2_random,c-blosc2,2023-03-28 00:00:00+00:00,171
strategy2_random,c-blosc2,2023-04-10 00:00:00+00:00,126
strategy2_random,c-blosc2,2023-05-02 00:00:00+00:00,56
strategy2_random,c-blosc2,2023-05-17 00:00:00+00:00,123
strategy2_random,c-blosc2,2023-06-01 00:00:00+00:00,17
strategy2_random,c-blosc2,2023-07-03 00:00:00+00:00,24
strategy2_random,c-blosc2,2023-07-04 00:00:00+00:00,57
strategy2_random,c-blosc2,2023-08-21 00:00:00+00:00,148
strategy2_random,c-blosc2,2023-08-29 00:00:00+00:00,58
strategy2_random,c-blosc2,2023-10-16 00:00:00+00:00,103
strategy2_random,c-blosc2,2023-11-01 00:00:00+00:00,78
strategy2_random,c-blosc2,2023-12-27 00:00:00+00:00,129
strategy2_random,c-blosc2,2024-01-24 00:00:00+00:00,184
strategy2_random,c-blosc2,2024-05-13 00:00:00+00:00,42
strategy2_random,c-blosc2,2024-05-16 00:00:00+00:00,163
strategy2_random,c-blosc2,2024-06-11 00:00:00+00:00,44
strategy2_random,c-blosc2,2024-07-04 00:00:00+00:00,53
strategy2_random,c-blosc2,2024-07-30 00:00:00+00:00,86
strategy2_random,c-blosc2,2025-02-22 00:00:00+00:00,84
strategy2_random,clamav,2020-09-11 00:00:00+00:00,81
strategy2_random,clamav,2020-10-16 00:00:00+00:00,85
strategy2_random,clamav,2020-11-16 00:00:00+00:00,122
strategy2_random,clamav,2020-11-18 00:00:00+00:00,48
strategy2_random,clamav,2020-11-25 00:00:00+00:00,94
strategy2_random,clamav,2020-12-03 00:00:00+00:00,130
strategy2_random,clamav,2020-12-09 00:00:00+00:00,95
strategy2_random,clamav,2021-01-07 00:00:00+00:00,50
strategy2_random,clamav,2021-01-12 00:00:00+00:00,62
strategy2_random,clamav,2021-01-22 00:00:00+00:00,89
strategy2_random,clamav,2021-01-26 00:00:00+00:00,123
strategy2_random,clamav,2021-01-27 00:00:00+00:00,50
strategy2_random,clamav,2021-01-28 00:00:00+00:00,53
strategy2_random,clamav,2021-02-14 00:00:00+00:00,133
strategy2_random,clamav,2021-02-15 00:00:00+00:00,111
strategy2_random,clamav,2021-02-17 00:00:00+00:00,49
strategy2_random,clamav,2021-02-25 00:00:00+00:00,126
strategy2_random,clamav,2021-03-09 00:00:00+00:00,100
strategy2_random,clamav,2021-03-18 00:00:00+00:00,129
strategy2_random,clamav,2021-03-19 00:00:00+00:00,87
strategy2_random,clamav,2021-03-20 00:00:00+00:00,66
strategy2_random,clamav,2021-03-22 00:00:00+00:00,130
strategy2_random,clamav,2021-03-23 00:00:00+00:00,94
strategy2_random,clamav,2021-03-31 00:00:00+00:00,132
strategy2_random,clamav,2021-04-01 00:00:00+00:00,113
strategy2_random,clamav,2021-04-02 00:00:00+00:00,80
strategy2_random,clamav,2021-04-03 00:00:00+00:00,55
strategy2_random,clamav,2021-04-05 00:00:00+00:00,101
strategy2_random,clamav,2021-04-06 00:00:00+00:00,66
strategy2_random,clamav,2021-04-08 00:00:00+00:00,115
strategy2_random,clamav,2021-04-09 00:00:00+00:00,69
strategy2_random,clamav,2021-04-10 00:00:00+00:00,92
strategy2_random,clamav,2021-04-20 00:00:00+00:00,110
strategy2_random,clamav,2021-04-21 00:00:00+00:00,257
strategy2_random,clamav,2021-04-22 00:00:00+00:00,167
strategy2_random,clamav,2021-04-27 00:00:00+00:00,234
strategy2_random,clamav,2021-04-30 00:00:00+00:00,227
strategy2_random,clamav,2021-05-02 00:00:00+00:00,66
strategy2_random,clamav,2021-05-08 00:00:00+00:00,184
strategy2_random,clamav,2021-05-11 00:00:00+00:00,53
strategy2_random,clamav,2021-05-18 00:00:00+00:00,230
strategy2_random,clamav,2021-05-19 00:00:00+00:00,160
strategy2_random,clamav,2021-05-21 00:00:00+00:00,52
strategy2_random,clamav,2021-05-27 00:00:00+00:00,112
strategy2_random,clamav,2021-05-28 00:00:00+00:00,150
strategy2_random,clamav,2021-06-02 00:00:00+00:00,73
strategy2_random,clamav,2021-06-03 00:00:00+00:00,165
strategy2_random,clamav,2021-06-04 00:00:00+00:00,207
strategy2_random,clamav,2021-06-09 00:00:00+00:00,198
strategy2_random,clamav,2021-06-15 00:00:00+00:00,181
strategy2_random,clamav,2021-06-16 00:00:00+00:00,185
strategy2_random,clamav,2021-06-17 00:00:00+00:00,80
strategy2_random,clamav,2021-06-18 00:00:00+00:00,209
strategy2_random,clamav,2021-06-19 00:00:00+00:00,129
strategy2_random,clamav,2021-06-21 00:00:00+00:00,125
strategy2_random,clamav,2021-06-22 00:00:00+00:00,140
strategy2_random,clamav,2021-06-23 00:00:00+00:00,215
strategy2_random,clamav,2021-06-24 00:00:00+00:00,195
strategy2_random,clamav,2021-07-05 00:00:00+00:00,212
strategy2_random,clamav,2021-07-06 00:00:00+00:00,253
strategy2_random,clamav,2021-07-13 00:00:00+00:00,150
strategy2_random,clamav,2021-07-15 00:00:00+00:00,59
strategy2_random,clamav,2021-07-16 00:00:00+00:00,69
strategy2_random,clamav,2021-07-17 00:00:00+00:00,181
strategy2_random,clamav,2021-07-18 00:00:00+00:00,144
strategy2_random,clamav,2021-07-19 00:00:00+00:00,152
strategy2_random,clamav,2021-07-20 00:00:00+00:00,212
strategy2_random,clamav,2021-07-21 00:00:00+00:00,80
strategy2_random,clamav,2021-07-30 00:00:00+00:00,257
strategy2_random,clamav,2021-07-31 00:00:00+00:00,77
strategy2_random,clamav,2021-08-14 00:00:00+00:00,103
strategy2_random,clamav,2021-08-16 00:00:00+00:00,169
strategy2_random,clamav,2021-08-17 00:00:00+00:00,101
strategy2_random,clamav,2021-08-18 00:00:00+00:00,163
strategy2_random,clamav,2021-08-22 00:00:00+00:00,177
strategy2_random,clamav,2021-08-25 00:00:00+00:00,244
strategy2_random,clamav,2021-08-26 00:00:00+00:00,182
strategy2_random,clamav,2021-09-02 00:00:00+00:00,84
strategy2_random,clamav,2021-09-15 00:00:00+00:00,107
strategy2_random,clamav,2021-09-27 00:00:00+00:00,231
strategy2_random,clamav,2021-09-29 00:00:00+00:00,74
strategy2_random,clamav,2021-10-11 00:00:00+00:00,132
strategy2_random,clamav,2021-10-12 00:00:00+00:00,72
strategy2_random,clamav,2021-10-21 00:00:00+00:00,106
strategy2_random,clamav,2021-10-25 00:00:00+00:00,120
strategy2_random,clamav,2021-10-29 00:00:00+00:00,73
strategy2_random,clamav,2021-10-30 00:00:00+00:00,82
strategy2_random,clamav,2021-10-31 00:00:00+00:00,86
strategy2_random,clamav,2021-11-11 00:00:00+00:00,100
strategy2_random,clamav,2021-11-15 00:00:00+00:00,160
strategy2_random,clamav,2021-12-08 00:00:00+00:00,226
strategy2_random,clamav,2021-12-23 00:00:00+00:00,246
strategy2_random,clamav,2022-01-06 00:00:00+00:00,125
strategy2_random,clamav,2022-01-09 00:00:00+00:00,224
strategy2_random,clamav,2022-01-10 00:00:00+00:00,103
strategy2_random,clamav,2022-01-24 00:00:00+00:00,251
strategy2_random,clamav,2022-01-27 00:00:00+00:00,108
strategy2_random,clamav,2022-01-28 00:00:00+00:00,200
strategy2_random,clamav,2022-02-10 00:00:00+00:00,101
strategy2_random,clamav,2023-02-03 00:00:00+00:00,242
